sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519043,613285,94242,5.19043,6.13285,0.94242,0.03556235670294924,0.034041588339268736,0.03938197084449966,0.00047398351489333834,0.03351467620399342,0.11059843147317829,0.00031414,1.1171558734664474e-05,3.686614382439276e-05
2,Delta,3000,711817,749889,38072,7.11817,7.49889,0.38072,0.035869312298080824,0.03491467306216476,0.049277770244378266,0.0003689404086822834,0.01365616457812533,0.04506534310781359,0.00012690666666666668,4.55205485937511e-06,1.5021781035937863e-05
3,LZ77,200,848456,1247675,399219,8.48456,12.47675,3.99219,0.03312683441933017,0.03159420097728137,0.03491467306216476,0.0002692545501197104,0.1322486171005057,0.4364204364316688,0.019960949999999998,0.0006612430855025285,0.002182102182158344
4,Huffman,100,1346147,1382997,36850,13.46147,13.82997,0.3685,0.03804899862139252,0.031898687268016285,0.05412196765722044,0.005727351482276495,0.014021055991983144,0.046269484773544374,0.003685,0.00014021055991983143,0.00046269484773544373
5,AES-128,100,1481710,1532882,51172,14.8171,15.32882,0.51172,0.03937668562675899,0.029273447406235477,0.048352139047921065,0.0015819980005171716,0.020149837568925105,0.06649446397745284,0.0051172,0.00020149837568925104,0.0006649446397745285
6,SHA-256,500,1631369,1674780,43411,16.31369,16.7478,0.43411,0.038710252888170996,0.029173092554969474,0.04634892435727885,0.00330725809465322,0.01680450788128391,0.0554548760082369,0.00086822,3.360901576256782e-05,0.0001109097520164738
7,ChaCha20,3000,1773167,2178583,405416,17.73167,21.78583,4.05416,0.04294904424428622,0.029323641940553164,0.04484335737360958,0.0013873690879130185,0.17412229721341546,0.574603580804271,0.0013513866666666667,5.8040765737805155e-05,0.000191534526934757
8,CRC32,3000,2277084,2481437,204353,22.77084,24.81437,2.04353,0.03580817118166449,0.02962504866804486,0.053733400230702597,0.0003599264826090024,0.07317507205486684,0.24147773778106058,0.0006811766666666667,2.4391690684955614e-05,8.049257926035352e-05
9,FFT,20,2579851,2766919,187068,25.79851,27.66919,1.87068,0.04231851374006389,0.03194947490340303,0.04764652755610985,0.002804619251186624,0.0791643972832627,0.2612425110347669,0.09353399999999999,0.003958219864163135,0.013062125551738347
10,FIR,300,2865721,2913371,47650,28.65721,29.13371,0.4765,0.039632416109747985,0.02947429397824496,0.04101296025884587,0.00020382859811365008,0.018884846276294914,0.062319992711773214,0.0015883333333333333,6.294948758764971e-05,0.00020773330903924405
11,IIR,50,3011989,3100272,88283,30.11989,31.00272,0.88283,0.04293749303929842,0.03661889435965705,0.04505789089336672,0.00036026921796664156,0.037906506979883826,0.12509147303361662,0.0176566,0.0007581301395976765,0.0025018294606723324
12,DCT,1,3198856,3681204,482348,31.98856,36.81204,4.82348,0.043751689820238984,0.032203584167183635,0.0501519636754307,0.0004713326831435143,0.21103540081412633,0.6964168226866169,4.82348,0.21103540081412633,0.6964168226866169
