sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536568,627543,90975,5.36568,6.27543,0.90975,0.04118472263793367,0.03266169940674546,0.042283189562181585,0.0002369914069455568,0.037467801419860156,0.1236437446855385,0.00030324999999999997,1.2489267139953386e-05,4.121458156184617e-05
2,Delta,3000,727660,754869,27209,7.2766,7.54869,0.27209,0.042184333471593706,0.035017605621923235,0.04297397352726617,0.00022279073248858002,0.01147793529428593,0.03787718647114357,9.069666666666667e-05,3.825978431428643e-06,1.2625728823714523e-05
3,LZ77,200,854948,1312811,457863,8.54948,13.12811,4.57863,0.03989599618500158,0.03358070149278802,0.040907404367435764,0.00025279084899388623,0.1826690050125338,0.6028077165413616,0.02289315,0.000913345025062669,0.003014038582706808
4,Huffman,200,1412899,1489881,76982,14.12899,14.89881,0.76982,0.03997993292885477,0.033171799889621954,0.042920767864444,0.0005876555429633703,0.030777351967290974,0.10156526149206022,0.0038491,0.00015388675983645487,0.0005078263074603011
5,AES-128,1000,1590262,2062955,472693,15.90262,20.62955,4.72693,0.04066188250365763,0.032865602730418574,0.04223013217462668,0.00022565909012612986,0.1922058722630144,0.6342793784679475,0.004726930000000001,0.00019220587226301437,0.0006342793784679475
6,SHA-256,1000,2163082,2270175,107093,21.63082,22.70175,1.07093,0.04143970257241417,0.03347840765725776,0.042283189562181585,0.00023314645596294952,0.0443790206758755,0.14645076823038913,0.0010709299999999999,4.43790206758755e-05,0.00014645076823038914
7,ChaCha20,3000,2370192,2540701,170509,23.70192,25.40701,1.70509,0.042328090027090017,0.03235618659492947,0.04329344702578477,0.00023467955483079942,0.07217320302429092,0.23817156998016004,0.0005683633333333334,2.405773434143031e-05,7.939052332672001e-05
8,CRC32,3000,2640845,2837143,196298,26.40845,28.37143,1.96298,0.04059526553102992,0.03553295276810299,0.04164725369364887,0.00020953505201393185,0.07968769433210111,0.26296939129593366,0.0006543266666666666,2.656256477736704e-05,8.765646376531122e-05
9,FFT,50,2937187,3419942,482755,29.37187,34.19942,4.82755,0.03825113720906059,0.03266169940674546,0.04106575531323562,0.0003286102558302874,0.18465927743360044,0.6093756155308815,0.096551,0.0036931855486720087,0.01218751231061763
10,FIR,300,3520283,3559896,39613,35.20283,35.59896,0.39613,0.040198965000417856,0.03301864998396622,0.04101296025884587,0.00022677592663987504,0.015924016005615525,0.05254925281853123,0.0013204333333333334,5.3080053352051747e-05,0.00017516417606177075
11,IIR,50,3660094,3756360,96266,36.60094,37.5636,0.96266,0.037569600803847365,0.03296762282699389,0.0384922108569311,0.0002094406675481412,0.0361667519098317,0.1193502813024446,0.019253199999999998,0.000723335038196634,0.002387005626048892
12,DCT,1,3856500,4497088,640588,38.565,44.97088,6.40588,0.03963218240979552,0.03230530771322441,0.0405910104321604,0.00021718546894653628,0.2538790046552609,0.837800715362361,6.40588,0.2538790046552609,0.837800715362361
