sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536646,597288,60642,5.36646,5.97288,0.60642,0.06452649706721807,0.04572123943496546,0.07107347579007697,0.0012806028971133403,0.039130158351502374,0.12912952255995783,0.00020213999999999999,1.3043386117167458e-05,4.304317418665261e-05
2,Delta,3000,697468,715606,18138,6.97468,7.15606,0.18138,0.06722799920950474,0.04869771079907189,0.07256847061756873,0.0013280374159249338,0.012193814496619972,0.0402395878388459,6.046000000000001e-05,4.064604832206657e-06,1.3413195946281968e-05
3,LZ77,200,815759,1120948,305189,8.15759,11.20948,3.05189,0.06252701355066294,0.04720927029442963,0.06883175163354828,0.0013669122623550989,0.19082556738513273,0.629724372370938,0.01525945,0.0009541278369256637,0.0031486218618546904
4,Huffman,200,1221107,1272423,51316,12.21107,12.72423,0.51316,0.06297985583265411,0.04720927029442963,0.07107347579007697,0.0016240187985774026,0.032318742819084784,0.10665185130297979,0.0025657999999999996,0.00016159371409542393,0.000533259256514899
5,AES-128,1000,1372788,1687858,315070,13.72788,16.87858,3.1507,0.06377077442155407,0.04572123943496546,0.06957889060776333,0.0013196569771379888,0.2009225789699904,0.6630445106009684,0.0031507,0.0002009225789699904,0.0006630445106009684
6,SHA-256,1000,1788051,1859436,71385,17.88051,18.59436,0.71385,0.06513591716995593,0.04572123943496546,0.07107347579007697,0.0012811577381466625,0.046497274471773035,0.15344100575685102,0.00071385,4.649727447177303e-05,0.000153441005756851
7,ChaCha20,3000,1959551,2073207,113656,19.59551,20.73207,1.13656,0.06623723998440786,0.04497737762217515,0.07107347579007697,0.0013267463954607396,0.0752825974766786,0.2484325716730394,0.00037885333333333333,2.509419915889287e-05,8.281085722434647e-05
8,CRC32,3000,2173414,2304255,130841,21.73414,23.04255,1.30841,0.06350002430584918,0.04944208466833481,0.06957889060776333,0.0013246311859847577,0.08308406680201613,0.2741774204466532,0.0004361366666666667,2.7694688934005377e-05,9.139247348221774e-05
9,FFT,50,2404394,2726166,321772,24.04394,27.26166,3.21772,0.059799854311358626,0.04423361822067938,0.0665909491786703,0.0013871908349900428,0.19241918721474488,0.634983317808658,0.06435439999999999,0.0038483837442948978,0.01269966635617316
10,FIR,300,2826498,2852902,26404,28.26498,28.52902,0.26404,0.06341641510531777,0.04497737762217515,0.06808471507062776,0.001349151035203135,0.016744470244408106,0.055256751806546746,0.0008801333333333333,5.581490081469368e-05,0.00018418917268848915
11,IIR,50,2953136,3017305,64169,29.53136,30.17305,0.64169,0.05893263042437631,0.04572123943496546,0.06509759293189092,0.0012941352112439991,0.037816479617018034,0.1247943827361595,0.0128338,0.0007563295923403607,0.00249588765472319
12,DCT,1,3117498,3544482,426984,31.17498,35.44482,4.26984,0.06201611731038369,0.04497737762217515,0.06808471507062776,0.0013525311472431059,0.2647988983365687,0.8738363645106767,4.26984,0.2647988983365687,0.8738363645106767
