sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536674,597316,60642,5.36674,5.97316,0.60642,0.06454846396204539,0.04457544710418344,0.06957889060776333,0.0012940781047195867,0.03914347951586356,0.12917348240234974,0.00020213999999999999,1.3047826505287854e-05,4.305782746744991e-05
2,Delta,3000,697496,715634,18138,6.97496,7.15634,0.18138,0.06749067707697318,0.05093113964074421,0.07256847061756873,0.0013429822617911352,0.012241459008221395,0.0403968147271306,6.046000000000001e-05,4.080486336073798e-06,1.3465604909043534e-05
3,LZ77,200,815787,1120976,305189,8.15787,11.20976,3.05189,0.06260572253325983,0.04720927029442963,0.06808471507062776,0.0013672430683399019,0.19106577854203036,0.6305170691887001,0.01525945,0.0009553288927101518,0.0031525853459435007
4,Huffman,200,1221135,1272451,51316,12.21135,12.72451,0.51316,0.0629615165550769,0.04572123943496546,0.07107347579007697,0.0016217684800333672,0.03230933183540326,0.10662079505683074,0.0025657999999999996,0.0001615466591770163,0.0005331039752841537
5,AES-128,1000,1372816,1687886,315070,13.72816,16.87886,3.1507,0.06370883686768515,0.04497737762217515,0.0703261319932729,0.0013252867296456887,0.2007274323190156,0.6624005266527515,0.0031507,0.0002007274323190156,0.0006624005266527515
6,SHA-256,1000,1788078,1859464,71386,17.88078,18.59464,0.71386,0.06499769026608118,0.04646520365905028,0.07107347579007697,0.0012815624516202254,0.046399251173344716,0.15311752887203756,0.0007138600000000001,4.639925117334472e-05,0.00015311752887203756
7,ChaCha20,3000,1959579,2073235,113656,19.59579,20.73235,1.13656,0.06623296986490972,0.04497737762217515,0.07256847061756873,0.0013285808734270156,0.07527774422966178,0.24841655595788387,0.00037885333333333333,2.5092581409887262e-05,8.280551865262796e-05
8,CRC32,3000,2173442,2304283,130841,21.73442,23.04283,1.30841,0.06332690245861262,0.05316549018406724,0.06808471507062776,0.0013284834951204974,0.08285755244587335,0.27342992307138203,0.0004361366666666667,2.761918414862445e-05,9.114330769046068e-05
9,FFT,50,2404422,2726194,321772,24.04422,27.26194,3.21772,0.05989790564574539,0.04497737762217515,0.0665909491786703,0.0013931963767884286,0.19273468895442786,0.6360244735496119,0.06435439999999999,0.0038546937790885573,0.012720489470992238
10,FIR,300,2826526,2852930,26404,28.26526,28.5293,0.26404,0.06347670587567178,0.04497737762217515,0.06883175163354828,0.0013422369139045448,0.016760389419412377,0.05530928508406084,0.0008801333333333333,5.586796473137459e-05,0.00018436428361353612
11,IIR,50,2953164,3017333,64169,29.53164,30.17333,0.64169,0.05916833137076069,0.04497737762217515,0.06509759293189092,0.0013088411002118792,0.037967726557303426,0.1252934976391013,0.0128338,0.0007593545311460685,0.002505869952782026
12,DCT,1,3117526,3544509,426983,31.17526,35.44509,4.26983,0.06219151610242444,0.04497737762217515,0.06808471507062776,0.0013509486405398916,0.26554720119961495,0.8763057639587293,4.26983,0.26554720119961495,0.8763057639587293
