sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528409,610716,82307,5.28409,6.10716,0.82307,0.03978318391260084,0.0372936645958769,0.047971954876898676,0.0001811147564581792,0.032744345182944376,0.10805633910371644,0.00027435666666666665,1.0914781727648125e-05,3.6018779701238815e-05
2,Delta,3000,710942,744898,33956,7.10942,7.44898,0.33956,0.04058139615987078,0.037189728326616926,0.04233625835552626,0.0004088657328183856,0.013779818880045721,0.04547340230415088,0.00011318666666666665,4.5932729600152405e-06,1.5157800768050294e-05
3,LZ77,200,845083,1146004,300921,8.45083,11.46004,3.00921,0.04020129417701765,0.037137777300671616,0.047429804124713086,0.00015299758271387876,0.12097413645042328,0.3992146502863968,0.01504605,0.0006048706822521164,0.001996073251431984
4,Huffman,500,1246176,1410424,164248,12.46176,14.10424,1.64248,0.03984040177931878,0.037657800820665166,0.04678072878634264,0.00030728276683740334,0.06543706311449551,0.21594230827783517,0.00328496,0.00013087412622899103,0.00043188461655567034
5,AES-128,100,1510872,1560209,49337,15.10872,15.60209,0.49337,0.03986260867993453,0.037345649839191565,0.04813482251545524,0.00018651362270263066,0.0196670152444193,0.0649011503065837,0.0049337,0.000196670152444193,0.0006490115030658369
6,SHA-256,500,1660424,1721506,61082,16.60424,17.21506,0.61082,0.040471842977718574,0.037501674003874316,0.047863433480143235,0.00036931967746645116,0.02472101112765006,0.0815793367212452,0.00122164,4.944202225530012e-05,0.0001631586734424904
7,ChaCha20,3000,1821607,2169254,347647,18.21607,21.69254,3.47647,0.04000295197231577,0.039277122112056514,0.04873288210264314,0.00015278367278784134,0.1390690624431966,0.4589279060625488,0.0011588233333333334,4.6356354147732205e-05,0.00015297596868751626
8,CRC32,3000,2269472,2484505,215033,22.69472,24.84505,2.15033,0.04037410835218777,0.03739764648829603,0.04297397352726617,0.0001813610037769431,0.08681765641295992,0.28649826616276775,0.0007167766666666667,2.8939218804319974e-05,9.549942205425591e-05
9,FFT,20,2584629,2906292,321663,25.84629,29.06292,3.21663,0.037531382814922826,0.03656706879739943,0.048080521896813264,0.00035115297977114055,0.12072457190396521,0.3983910872830852,0.1608315,0.006036228595198261,0.01991955436415426
10,FIR,300,3007028,3050582,43554,30.07028,30.50582,0.43554,0.04031722396305257,0.039591805178863425,0.04775495770654696,0.00026592689309450746,0.017559763724867915,0.05794722029206412,0.0014517999999999998,5.8532545749559715e-05,0.00019315740097354704
11,IIR,50,3150925,3248315,97390,31.50925,32.48315,0.9739,0.03775203375572995,0.037189728326616926,0.047863433480143235,0.00019151101630700482,0.0367667056747054,0.1213301287265278,0.019478,0.000735334113494108,0.0024266025745305563
12,DCT,1,3348543,5328109,1979566,33.48543,53.28109,19.79566,0.03755976090975408,0.036774439481168625,0.04678072878634264,0.0001533255858909058,0.7435202566507826,2.4536168469475825,19.79566,0.7435202566507826,2.4536168469475825
