sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528460,631344,102884,5.2846,6.31344,1.02884,0.03301366472810692,0.03235618659492947,0.03990689885410278,0.00016261262628424286,0.033965778818865526,0.11208707010225623,0.00034294666666666665,1.1321926272955175e-05,3.736235670075208e-05
2,Delta,3000,731605,774049,42444,7.31605,7.74049,0.42444,0.03356613895188735,0.031391438232587214,0.03615287490777095,0.000439139638570188,0.014246812016739066,0.04701447965523892,0.00014148,4.748937338913022e-06,1.5671493218412973e-05
3,LZ77,200,874261,1250412,376151,8.74261,12.50412,3.76151,0.033324829350364044,0.03266169940674546,0.0395393294865878,0.0001423835594020905,0.12535167884968784,0.41366054020396986,0.01880755,0.0006267583942484392,0.002068302701019849
4,Huffman,500,1350608,1555919,205311,13.50608,15.55919,2.05311,0.032995478915495736,0.031391438232587214,0.039329540775383184,0.0002393557090415425,0.06774334771619346,0.2235530474634384,0.004106220000000001,0.00013548669543238693,0.0004471060949268768
5,AES-128,100,1656459,1718130,61671,16.56459,17.1813,0.61671,0.03301763130630606,0.03245797857570898,0.04038030925777261,0.0001723712925345538,0.02036230340291201,0.06719560122960963,0.0061671,0.00020362303402912012,0.0006719560122960964
6,SHA-256,500,1818380,1894733,76353,18.1838,18.94733,0.76353,0.03345929730845861,0.030885329776137116,0.040327662478650134,0.00035649431439953495,0.025547177273927406,0.08430568500396043,0.00152706,5.109435454785481e-05,0.00016861137000792086
7,ChaCha20,3000,1994838,2429399,434561,19.94838,24.29399,4.34561,0.03315985081701873,0.030986460221108823,0.040696429454093026,0.00014949411610889386,0.14409977930894474,0.47552927171951764,0.0014485366666666666,4.803325976964825e-05,0.0001585097572398392
8,CRC32,3000,2529652,2798444,268792,25.29652,27.98444,2.68792,0.03347911571652991,0.032865602730418574,0.037657800820665166,0.0001730265851179782,0.08998918471677507,0.2969643095653577,0.0008959733333333334,2.999639490559169e-05,9.898810318845256e-05
9,FFT,20,2898578,3300656,402078,28.98578,33.00656,4.02078,0.031231601093412033,0.030380361898665987,0.0405910104321604,0.00028609479441915733,0.12557539704436924,0.41439881024641845,0.20103900000000002,0.006278769852218462,0.02071994051232092
10,FIR,300,3401555,3455998,54443,34.01555,34.55998,0.54443,0.03336818285352728,0.03276362825700244,0.03974930069042905,0.0001874192758885915,0.018166639790945856,0.05994991131012132,0.0018147666666666665,6.055546596981952e-05,0.00019983303770040439
11,IIR,50,3556407,3678145,121738,35.56407,36.78145,1.21738,0.031416548339148316,0.030784244954324573,0.04038030925777261,0.0001768265309493661,0.03824587761711237,0.1262113961364708,0.024347599999999997,0.0007649175523422474,0.0025242279227294163
12,DCT,1,3778410,6252873,2474463,37.7841,62.52873,24.74463,0.031234850760548608,0.030481264227841896,0.039119934556815214,0.00015226480964961357,0.772894825174994,2.55055292307748,24.74463,0.772894825174994,2.55055292307748
