sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519386,603248,83862,5.19386,6.03248,0.83862,0.04492965441299616,0.033171799889621954,0.04949604486318641,0.0006799269317443521,0.03767890678382684,0.12434039238662857,0.00027954,1.2559635594608947e-05,4.1446797462209524e-05
2,Delta,3000,701815,735659,33844,7.01815,7.35659,0.33844,0.05681415889301313,0.0221645109098933,0.07107347579007697,0.0014179526817711774,0.019228183935751365,0.0634530069879795,0.00011281333333333334,6.409394645250455e-06,2.1151002329326498e-05
3,LZ77,200,834173,1189260,355087,8.34173,11.8926,3.55087,0.03805816615444131,0.028172053316063192,0.03948686520010197,0.0002552581260854673,0.13513960045282103,0.4459606814943094,0.017754350000000002,0.0006756980022641051,0.0022298034074715468
4,Huffman,100,1287808,1320585,32777,12.87808,13.20585,0.32777,0.04412259219845629,0.03573941098868902,0.06121175044718931,0.006826449112365392,0.014462062044888018,0.047724804748130456,0.0032777,0.0001446206204488802,0.0004772480474813046
5,AES-128,100,1419349,1464832,45483,14.19349,14.64832,0.45483,0.046084448457160095,0.03589437441492131,0.056409085881120785,0.0009195835784028844,0.020960589691770126,0.06916994598284142,0.0045483,0.00020960589691770127,0.0006916994598284141
6,SHA-256,500,1563418,1602103,38685,15.63418,16.02103,0.38685,0.044310741673231416,0.022115970215095124,0.048569638073023516,0.0015304349628962718,0.017141610416289574,0.05656731437375559,0.0007737000000000001,3.428322083257915e-05,0.00011313462874751117
7,ChaCha20,3000,1700635,2061446,360811,17.00635,20.61446,3.60811,0.04958585680530384,0.029826214602168458,0.05295794202876604,0.0017946645311074751,0.17891122579778485,0.5904070451326899,0.0012027033333333332,5.963707526592828e-05,0.0001968023483775633
8,CRC32,3000,2160039,2341825,181786,21.60039,23.41825,1.81786,0.043227473437686445,0.03266169940674546,0.04457544710418344,0.00023474114473447723,0.07858149486343269,0.25931893304932785,0.0006059533333333334,2.619383162114423e-05,8.643964434977595e-05
9,FFT,20,2440334,2612201,171867,24.40334,26.12201,1.71867,0.04727963106849424,0.02201892304286814,0.05428866764114634,0.0034985170396199046,0.081258083528489,0.26815167564401365,0.0859335,0.00406290417642445,0.013407583782200683
10,FIR,300,2711041,2753431,42390,27.11041,27.53431,0.4239,0.03802617940227088,0.026827887317161275,0.039644292276928846,0.00021589909883710978,0.016119297448622623,0.05319368158045465,0.001413,5.373099149540874e-05,0.00017731227193484882
11,IIR,50,2852062,2934802,82740,28.52062,29.34802,0.8274,0.05003343172070847,0.02235878774698391,0.05279206326170498,0.0007710582407186806,0.04139766140571419,0.1366122826388568,0.016548,0.0008279532281142837,0.002732245652777136
12,DCT,1,3033409,3454297,420888,30.33409,34.54297,4.20888,0.050335418717068044,0.022455994600267953,0.05412196765722044,0.0005960523527134774,0.21185573712989333,0.699123932528648,4.20888,0.21185573712989333,0.699123932528648
