sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528330,610637,82307,5.2833,6.10637,0.82307,0.039820354579123786,0.03739764648829603,0.047863433480143235,0.00017896189767060733,0.03277493924343941,0.10815729950335005,0.00027435666666666665,1.0924979747813136e-05,3.605243316778335e-05
2,Delta,3000,710862,744817,33955,7.10862,7.44817,0.33955,0.04061278150265759,0.037657800820665166,0.04260177340909657,0.0004273057812618986,0.013790069959227385,0.04550723086545037,0.00011318333333333334,4.596689986409128e-06,1.5169076955150123e-05
3,LZ77,200,845003,1145923,300920,8.45003,11.45923,3.0092,0.040227370211978766,0.039591805178863425,0.046672709244337966,0.00015227119747027398,0.1210522024418865,0.39947226805822544,0.015045999999999999,0.0006052610122094325,0.0019973613402911273
4,Huffman,500,1246095,1410344,164249,12.46095,14.10344,1.64249,0.03982721578911808,0.03739764648829603,0.046672709244337966,0.0002773921069633556,0.06541580366146856,0.2158721520828462,0.00328498,0.00013083160732293712,0.00043174430416569243
5,AES-128,100,1510792,1560128,49336,15.10792,15.60128,0.49336,0.03988913016420368,0.039277122112056514,0.04791768847562605,0.00018444554514390643,0.01967970125781153,0.06494301415077805,0.0049336,0.0001967970125781153,0.0006494301415077805
6,SHA-256,500,1660344,1721426,61082,16.60344,17.21426,0.61082,0.04047081689125414,0.03901519988226996,0.047483967873877604,0.0003794796235786497,0.024720384373515855,0.08157726843260232,0.00122164,4.944076874703171e-05,0.00016315453686520465
7,ChaCha20,3000,1821526,2169174,347648,18.21526,21.69174,3.47648,0.04004958003229756,0.037241690758352014,0.04884176848467185,0.00015255870993210785,0.13923156399068182,0.45946416116925,0.0011588266666666667,4.641052133022727e-05,0.00015315472038975
8,CRC32,3000,2269393,2484426,215033,22.69393,24.84426,2.15033,0.04038168552207135,0.03843997468624106,0.044307821979502046,0.00018382466703265843,0.08683394982867569,0.2865520344346298,0.0007167766666666667,2.8944649942891898e-05,9.551734481154326e-05
9,FFT,20,2584550,2906213,321663,25.8455,29.06213,3.21663,0.03757344146265616,0.03656706879739943,0.04802623268396106,0.0003901738561116128,0.12085985901202369,0.39883753473967815,0.1608315,0.006042992950601184,0.01994187673698391
10,FIR,300,3006947,3050502,43555,30.06947,30.50502,0.43555,0.04040194020276743,0.037085837680516105,0.04759232958957598,0.0003288706904379614,0.017597065055315355,0.05807031468254067,0.0014518333333333334,5.865688351771785e-05,0.0001935677156084689
11,IIR,50,3150846,3248237,97391,31.50846,32.48237,0.97391,0.03780819012073067,0.037085837680516105,0.0478091898904502,0.0002687673663877551,0.036821774440480806,0.12151185565358666,0.0194782,0.0007364354888096162,0.002430237113071733
12,DCT,1,3348464,5328031,1979567,33.48464,53.28031,19.79567,0.03757737004902085,0.036878193257791965,0.046672709244337966,0.00014851598230799788,0.7438692169583005,2.4547684159623917,19.79567,0.7438692169583005,2.4547684159623917
