sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519405,670239,150834,5.19405,6.70239,1.50834,0.0252138536840596,0.013610933119733475,0.028172053316063192,0.0004355930177410568,0.038031064065814454,0.12550251141718768,0.00050278,1.2677021355271485e-05,4.18341704723959e-05
2,Delta,3000,769033,829965,60932,7.69033,8.29965,0.60932,0.03145215175078296,0.024311593212904943,0.042283189562181585,0.00035030850185623996,0.019164425104787074,0.06324260284579734,0.00020310666666666666,6.3881417015956914e-06,2.1080867615265783e-05
3,LZ77,200,928736,1567844,639108,9.28736,15.67844,6.39108,0.024513187000638145,0.02071325158450649,0.028571921533715804,0.0006958669157869963,0.15666573917603843,0.5169969392809268,0.031955399999999995,0.0007833286958801921,0.0025849846964046343
4,Huffman,100,1666557,1725547,58990,16.66557,17.25547,0.5899,0.027200852185498677,0.020665053063402,0.048787319590762615,0.006448868774867913,0.01604578270422567,0.0529510829239447,0.005899,0.0001604578270422567,0.000529510829239447
5,AES-128,100,1824614,1904368,79754,18.24614,19.04368,0.79754,0.028586597080505486,0.013796997788175492,0.03301864998396622,0.00037533026744711393,0.022798954635586347,0.07523655029743494,0.0079754,0.00022798954635586347,0.0007523655029743494
6,SHA-256,500,2003127,2072192,69065,20.03127,20.72192,0.69065,0.02824719365970144,0.02333290932198649,0.03491467306216476,0.0014569768769608664,0.0195089243010728,0.06437945019354023,0.0013813,3.90178486021456e-05,0.00012875890038708046
7,ChaCha20,3000,2170849,2820063,649214,21.70849,28.20063,6.49214,0.02759480796815862,0.014123050080855933,0.031746392796594775,0.00022073632532606562,0.1791493566024013,0.5911928767879243,0.0021640466666666665,5.9716452200800434e-05,0.00019706429226264144
8,CRC32,3000,2918829,3246010,327181,29.18829,32.4601,3.27181,0.022976498558833422,0.013983244949254148,0.024507877468998542,0.00013060041782948556,0.07517473774977677,0.24807663457426335,0.0010906033333333333,2.505824591659226e-05,8.269221152475445e-05
9,FFT,20,3344611,3625516,280905,33.44611,36.25516,2.80905,0.02757960969909736,0.013796997788175492,0.03409285501782665,0.0019955231218605233,0.07747250262524945,0.2556592586633232,0.1404525,0.0038736251312624726,0.012782962933166159
10,FIR,300,3724597,3800819,76222,37.24597,38.00819,0.76222,0.021522420100854436,0.01421631053087273,0.02387062087539705,0.00015920482180995036,0.016404819049273267,0.05413590286260178,0.0025407333333333335,5.468273016424422e-05,0.00018045300954200593
11,IIR,50,3899604,4032462,132858,38.99604,40.32462,1.32858,0.02989299304099408,0.014123050080855933,0.033529548872127994,0.0005624300468254763,0.03971523269440392,0.13106026789153294,0.0265716,0.0007943046538880784,0.002621205357830659
12,DCT,1,4131174,4877851,746677,41.31174,48.77851,7.46677,0.02953416890472841,0.024507877468998542,0.03383663568293497,0.00045112869251989285,0.22052484635275896,0.7277319929641045,7.46677,0.22052484635275896,0.7277319929641045
