sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,550198,610839,60641,5.50198,6.10839,0.60641,0.06296857271012564,0.04265491063718001,0.06808471507062776,0.0013839894717044682,0.03818477217714729,0.12600974818458605,0.00020213666666666667,1.272825739238243e-05,4.200324939486202e-05
2,Delta,3000,711020,729157,18137,7.1102,7.29157,0.18137,0.06574725609947406,0.05167582074389071,0.07107347579007697,0.0012886877093619365,0.01192457983876161,0.03935111346791331,6.045666666666667e-05,3.97485994625387e-06,1.3117037822637771e-05
3,LZ77,200,829310,1134499,305189,8.2931,11.34499,3.05189,0.06083337323590307,0.04497737762217515,0.06808471507062776,0.0013855301434026277,0.18565676344492024,0.6126673193682368,0.01525945,0.0009282838172246012,0.003063336596841184
4,Huffman,200,1234658,1285974,51316,12.34658,12.85974,0.51316,0.0612664513708212,0.04646520365905028,0.06883175163354828,0.0016452116957060565,0.031439492185450606,0.10375032421198699,0.0025657999999999996,0.00015719746092725302,0.000518751621059935
5,AES-128,1000,1386339,1701409,315070,13.86339,17.01409,3.1507,0.062231878701715364,0.04274640665157139,0.06808471507062776,0.0013641397269500565,0.1960739802254946,0.6470441347441321,0.0031507,0.0001960739802254946,0.0006470441347441321
6,SHA-256,1000,1801602,1872987,71385,18.01602,18.72987,0.71385,0.06375601977152894,0.04572123943496546,0.06957889060776333,0.0013311314106394052,0.045512234713905926,0.15019037455588954,0.00071385,4.5512234713905925e-05,0.00015019037455588956
7,ChaCha20,3000,1973103,2086759,113656,19.73103,20.86759,1.13656,0.06496588374485776,0.04274640665157139,0.07107347579007697,0.001277365045834321,0.07383762482905554,0.24366416193588325,0.00037885333333333333,2.461254160968518e-05,8.122138731196108e-05
8,CRC32,3000,2186966,2317807,130841,21.86966,23.17807,1.30841,0.06222719591427025,0.05167582074389071,0.06808471507062776,0.001348663637514505,0.08141868540619034,0.2686816618404281,0.0004361366666666667,2.7139561802063446e-05,8.956055394680937e-05
9,FFT,50,2417946,2739718,321772,24.17946,27.39718,3.21772,0.05863816149040542,0.04200295448395919,0.06509759293189092,0.0013314354189404509,0.18868118499090733,0.6226479104699941,0.06435439999999999,0.0037736236998181464,0.012452958209399883
10,FIR,300,2840049,2866454,26405,28.40049,28.66454,0.26405,0.062062232296029245,0.04497737762217515,0.06808471507062776,0.001353583262366324,0.016387532437766524,0.05407885704462953,0.0008801666666666667,5.462510812588842e-05,0.00018026285681543177
11,IIR,50,2966688,3030857,64169,29.66688,30.30857,0.64169,0.05753856995626948,0.04423361822067938,0.06285832664643078,0.0013233460306358291,0.036921924955238564,0.12184235235228726,0.0128338,0.0007384384991047713,0.002436847047045745
12,DCT,1,3131049,3558034,426985,31.31049,35.58034,4.26985,0.060364367966802064,0.04274640665157139,0.0665909491786703,0.0013719181214297234,0.2577467965630498,0.8505644286580643,4.26985,0.2577467965630498,0.8505644286580643
