sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528426,610734,82308,5.28426,6.10734,0.82308,0.039681165227003316,0.037605747142611744,0.047971954876898676,0.00018091440016640076,0.03266077347504189,0.10778055246763824,0.00027436,1.088692449168063e-05,3.592685082254608e-05
2,Delta,3000,710959,744915,33956,7.10959,7.44915,0.33956,0.04054769519877764,0.0372936645958769,0.04238933855466076,0.00043518306650533245,0.013768375381696936,0.04543563875959988,0.00011318666666666665,4.5894584605656456e-06,1.5145212919866628e-05
3,LZ77,200,845101,1146024,300923,8.45101,11.46024,3.00923,0.0401476924031263,0.03739764648829603,0.04651076547475435,0.00015405038596340352,0.12081364041025977,0.3986850133538572,0.015046150000000001,0.0006040682020512989,0.001993425066769286
4,Huffman,500,1246197,1410447,164250,12.46197,14.10447,1.6425,0.039721374039094516,0.037137777300671616,0.04678072878634264,0.00029286131237834644,0.06524235685921274,0.21529977763540203,0.003285,0.0001304847137184255,0.00043059955527080404
5,AES-128,100,1510896,1560233,49337,15.10896,15.60233,0.49337,0.03978426764234546,0.039067561516647704,0.04818913453988702,0.00018677134919232555,0.01962836412670398,0.06477360161812312,0.0049337,0.0001962836412670398,0.0006477360161812313
6,SHA-256,500,1660449,1721532,61083,16.60449,17.21532,0.61083,0.04039445626750478,0.037189728326616926,0.047700736928433504,0.00037512462403150237,0.024674145721879943,0.08142468088220381,0.00122166,4.934829144375989e-05,0.00016284936176440761
7,ChaCha20,3000,1821633,2169284,347651,18.21633,21.69284,3.47651,0.039954862406302756,0.0372936645958769,0.048950700489859715,0.00015355868147519876,0.1389034787041356,0.45838147972364746,0.0011588366666666666,4.63011595680452e-05,0.00015279382657454915
8,CRC32,3000,2269502,2484537,215035,22.69502,24.84537,2.15035,0.04045769329360513,0.03739764648829603,0.04286757360741163,0.00018545106649365474,0.08699820077390379,0.2870940625538825,0.0007167833333333333,2.899940025796793e-05,9.569802085129417e-05
9,FFT,20,2584662,2906328,321666,25.84662,29.06328,3.21666,0.03747835249008703,0.03656706879739943,0.04802623268396106,0.00037949285510262845,0.12055511732076336,0.3978318871585191,0.160833,0.006027755866038168,0.019891594357925955
10,FIR,300,3007064,3050619,43555,30.07064,30.50619,0.43555,0.04045425988740837,0.03974930069042905,0.047429804124713086,0.00032555412142710793,0.017619852893960713,0.058145514550070346,0.0014518333333333334,5.873284297986904e-05,0.0001938183818335678
11,IIR,50,3150962,3248354,97392,31.50962,32.48354,0.97392,0.037854156734531026,0.037085837680516105,0.047700736928433504,0.00026783216836609555,0.03686692032689446,0.12166083707875171,0.0194784,0.0007373384065378892,0.0024332167415750342
12,DCT,1,3348582,5328164,1979582,33.48582,53.28164,19.79582,0.03757924647600437,0.0368263106665854,0.04656473532549242,0.00014820990230145141,0.7439119989746168,2.4549095966162353,19.79582,0.7439119989746168,2.4549095966162353
