sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528129,651896,123767,5.28129,6.51896,1.23767,0.030231334542493223,0.029524534135721803,0.041594333175571443,0.0001768676410296216,0.03741641582320759,0.12347417221658503,0.0004125566666666667,1.2472138607735863e-05,4.1158057405528344e-05
2,Delta,3000,752290,803350,51060,7.5229,8.0335,0.5106,0.029228502125276314,0.02842188540867265,0.03200027394457958,0.00038835596794074926,0.014924073185166087,0.049249441511048084,0.00017020000000000002,4.974691061722029e-06,1.6416480503682694e-05
3,LZ77,200,903687,1356199,452512,9.03687,13.56199,4.52512,0.028971707030308796,0.027772915068957123,0.03791824029777904,0.00018661161009584016,0.13110045091699093,0.43263148802607004,0.022625600000000003,0.0006555022545849547,0.0021631574401303503
4,Huffman,500,1456515,1703497,246982,14.56515,17.03497,2.46982,0.02854549118403672,0.027026498354371972,0.037605747142611744,0.00020319376168382995,0.07050222503615756,0.23265734261931995,0.0049396399999999995,0.00014100445007231513,0.0004653146852386399
5,AES-128,100,1804210,1878393,74183,18.0421,18.78393,0.74183,0.028650514434228672,0.02797239294619184,0.04038030925777261,0.0001862794014695626,0.021253811122743854,0.07013757670505472,0.0074183,0.00021253811122743855,0.0007013757670505472
6,SHA-256,500,1978759,2070604,91845,19.78759,20.70604,0.91845,0.027479412850021923,0.026431212720649782,0.038335536562230335,0.0003421599821275499,0.025238466732102633,0.08328694021593869,0.0018369,5.047693346420527e-05,0.00016657388043187738
7,ChaCha20,3000,2170813,2693589,522776,21.70813,26.93589,5.22776,0.027232401658622608,0.026381679722139905,0.039591805178863425,0.00014681531513128842,0.14236446009488093,0.46980271831310705,0.0017425866666666667,4.745482003162698e-05,0.000156600906104369
8,CRC32,3000,2793957,3117316,323359,27.93957,31.17316,3.23359,0.03040106000880612,0.029826214602168458,0.035687779324857824,0.0001642300770663994,0.09830456363387538,0.32440505999178876,0.0010778633333333332,3.276818787795846e-05,0.00010813501999726291
9,FFT,20,3217542,3701236,483694,32.17542,37.01236,4.83694,0.02872042340245171,0.02792250636819848,0.042018016682304954,0.0002609118074083702,0.13891896477225477,0.4584325837484407,0.241847,0.0069459482386127385,0.022921629187422035
10,FIR,300,3802387,3867881,65494,38.02387,38.67881,0.65494,0.02884862051512873,0.028221996923005498,0.04027502710531744,0.00019565959523447664,0.01889411552017841,0.06235058121658875,0.002183133333333333,6.298038506726137e-05,0.0002078352707219625
11,IIR,50,3968454,4114902,146448,39.68454,41.14902,1.46448,0.02730681827360865,0.02662945877258721,0.03974930069042905,0.0001785356068733753,0.039990289225334395,0.13196795444360349,0.0292896,0.0007998057845066879,0.00263935908887207
12,DCT,1,4215302,7192109,2976807,42.15302,71.92109,29.76807,0.027243249519509072,0.026530312935038915,0.038178964919637674,0.000141168976184683,0.8109789587242124,2.676230563789901,29.76807,0.8109789587242124,2.676230563789901
