sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,518990,613271,94281,5.1899,6.13271,0.94281,0.03556870010534599,0.03429803578995624,0.039277122112056514,0.0004727726008694796,0.033534526146321256,0.11066393628286014,0.00031427,1.1178175382107085e-05,3.688797876095338e-05
2,Delta,3000,711868,749944,38076,7.11868,7.49944,0.38076,0.03589144640333496,0.03429803578995624,0.04955064203236292,0.000371181781860459,0.01366602713253382,0.0450978895373616,0.00012691999999999998,4.5553423775112734e-06,1.50326298457872e-05
3,LZ77,200,848499,1247725,399226,8.48499,12.47725,3.99226,0.03309610274043117,0.029072783326862632,0.03620460922371025,0.00027048833038975217,0.13212824712651375,0.43602321551749534,0.0199613,0.0006606412356325687,0.0021801160775874765
4,Huffman,100,1346256,1383114,36858,13.46256,13.83114,0.36858,0.03803124557326939,0.029223264277707585,0.05412196765722044,0.00572849938186772,0.014017556493395632,0.04625793642820558,0.0036858000000000004,0.0001401755649339563,0.0004625793642820558
5,AES-128,100,1481873,1533075,51202,14.81873,15.33075,0.51202,0.039415266282163554,0.034041588339268736,0.048352139047921065,0.0015822620017335951,0.020181404641793382,0.06659863531791815,0.0051202,0.00020181404641793382,0.0006659863531791816
6,SHA-256,500,1631639,1675067,43428,16.31639,16.75067,0.43428,0.03874694202946237,0.029223264277707585,0.046241087307910794,0.003305939720714903,0.016827021984554918,0.055529172549031225,0.00086856,3.3654043969109834e-05,0.00011105834509806245
7,ChaCha20,3000,1773483,2179120,405637,17.73483,21.7912,4.05637,0.04294081480851971,0.029273447406235477,0.044896973644864197,0.0013862205409418608,0.1741838329648351,0.5748066487839558,0.0013521233333333334,5.8061277654945034e-05,0.0001916022162613186
8,CRC32,3000,2277720,2482180,204460,22.7772,24.8218,2.0446,0.03580320348761575,0.032508891674783415,0.05367793622150207,0.0003564622925762223,0.07320322985077916,0.24157065850757123,0.0006815333333333333,2.4401076616926388e-05,8.052355283585708e-05
9,FFT,20,2580663,2767814,187151,25.80663,27.67814,1.87151,0.04231288934502338,0.03215273950284793,0.047700736928433504,0.002802665989854635,0.0791889955381047,0.2613236852757455,0.0935755,0.003959449776905235,0.013066184263787275
10,FIR,300,2866621,2914292,47671,28.66621,29.14292,0.47671,0.03962386830539088,0.029072783326862632,0.041224208911143576,0.00020776749141933082,0.018889094259862887,0.062334011057547524,0.0015890333333333335,6.296364753287629e-05,0.00020778003685849176
11,IIR,50,3012930,3101229,88299,30.1293,31.01229,0.88299,0.04293089324336255,0.029524534135721803,0.04511155278778048,0.0003627877989802018,0.0379075494249567,0.1250949131023571,0.0176598,0.000758150988499134,0.002501898262047142
12,DCT,1,3199779,3682185,482406,31.99779,36.82185,4.82406,0.043758085141897406,0.0384922108569311,0.04987846456900758,0.000470873775470975,0.2110916282096216,0.6966023730917512,4.82406,0.2110916282096216,0.6966023730917512
