sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528126,651893,123767,5.28126,6.51893,1.23767,0.030063877131423476,0.029424065226557907,0.041594333175571443,0.00018538161896752565,0.037209158809248896,0.12279022407052136,0.0004125566666666667,1.24030529364163e-05,4.093007469017379e-05
2,Delta,3000,752287,803347,51060,7.52287,8.03347,0.5106,0.02902244114358419,0.028221996923005498,0.03144211181007607,0.000386546517252912,0.014818858447914088,0.048902232878116486,0.00017020000000000002,4.9396194826380295e-06,1.6300744292705494e-05
3,LZ77,200,903685,1356197,452512,9.03685,13.56197,4.52512,0.028793744265910692,0.028122121114910668,0.037657800820665166,0.00019665436545009753,0.1302951480525578,0.4299739885734407,0.022625600000000003,0.000651475740262789,0.0021498699428672036
4,Huffman,500,1456514,1703496,246982,14.56514,17.03496,2.46982,0.02848857128221274,0.027125872307716063,0.037085837680516105,0.0002345436074303639,0.07036164312423467,0.2321934223099744,0.0049396399999999995,0.00014072328624846933,0.0004643868446199488
5,AES-128,100,1804209,1878392,74183,18.04209,18.78392,0.74183,0.028509052789073328,0.0278726311959949,0.04048563703338692,0.0002012230484330295,0.021148870630518266,0.06979127308071027,0.0074183,0.00021148870630518265,0.0006979127308071027
6,SHA-256,500,1978759,2070603,91844,19.78759,20.70603,0.91844,0.027456185946458156,0.026431212720649782,0.03781403028956413,0.00032741956723680003,0.02521685942066503,0.08321563608819459,0.0018368800000000002,5.043371884133006e-05,0.00016643127217638918
7,ChaCha20,3000,2170814,2693589,522775,21.70814,26.93589,5.22775,0.027155091386357112,0.026431212720649782,0.03938197084449966,0.00015550902595762095,0.1419600289950284,0.4684680956835937,0.0017425833333333334,4.732000966500947e-05,0.00015615603189453125
8,CRC32,3000,2793957,3117315,323358,27.93957,31.17315,3.23358,0.030390864917712458,0.029725608823527077,0.03579105405830999,0.00016977887400080818,0.09827129298061665,0.32429526683603493,0.00107786,3.275709766020555e-05,0.00010809842227867831
9,FFT,20,3217542,3701235,483693,32.17542,37.01235,4.83693,0.028655956341191863,0.027822767429581122,0.04164725369364887,0.0002861062337952776,0.13860685490540114,0.45740262118782377,0.2418465,0.006930342745270057,0.02287013105939119
10,FIR,300,3802387,3867881,65494,38.02387,38.67881,0.65494,0.028757418887263585,0.028122121114910668,0.03980182200586384,0.00020721034589073006,0.018834383926024413,0.06215346695588056,0.002183133333333333,6.278127975341471e-05,0.00020717822318626854
11,IIR,50,3968452,4114900,146448,39.68452,41.149,1.46448,0.027209644339047552,0.026431212720649782,0.04011718942005814,0.00019238026901908156,0.03984797994164836,0.13149833380743958,0.0292896,0.0007969595988329672,0.0026299666761487915
12,DCT,1,4215300,7192098,2976798,42.153,71.92098,29.76798,0.027103030384157147,0.026431212720649782,0.03744965454319027,0.0001453519333291859,0.8068024664149823,2.6624481391694417,29.76798,0.8068024664149823,2.6624481391694417
