sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536578,597220,60642,5.36578,5.9722,0.60642,0.06286005315225882,0.042814390756169024,0.06957889060776333,0.00137040947391357,0.03811959343259279,0.1257946583275562,0.00020213999999999999,1.2706531144197596e-05,4.193155277585207e-05
2,Delta,3000,697400,715538,18138,6.974,7.15538,0.18138,0.06543696005732795,0.04944208466833481,0.07107347579007697,0.0012774094568674006,0.011868955815198144,0.03916755419015387,6.046000000000001e-05,3.9563186050660476e-06,1.3055851396717958e-05
3,LZ77,200,815691,1120880,305189,8.15691,11.2088,3.05189,0.06055531741710741,0.04423361822067938,0.0665909491786703,0.001384109677608235,0.18480816767209593,0.6098669533179165,0.01525945,0.0009240408383604797,0.0030493347665895825
4,Huffman,200,1221039,1272355,51316,12.21039,12.72355,0.51316,0.06092072902541655,0.04348996123047813,0.06808471507062776,0.0016555011607388825,0.03126208130668275,0.10316486831205308,0.0025657999999999996,0.00015631040653341376,0.0005158243415602654
5,AES-128,1000,1372720,1687790,315070,13.7272,16.8779,3.1507,0.06175619261936734,0.04274640665157139,0.06808471507062776,0.001366878362604742,0.19457523608584068,0.6420982790832742,0.0031507,0.00019457523608584068,0.0006420982790832742
6,SHA-256,1000,1787982,1859368,71386,17.87982,18.59368,0.71386,0.06332478443890659,0.04497737762217515,0.06957889060776333,0.0013556902036519322,0.04520503061955786,0.14917660104454092,0.0007138600000000001,4.520503061955786e-05,0.00014917660104454093
7,ChaCha20,3000,1959483,2073139,113656,19.59483,20.73139,1.13656,0.06458385229361467,0.04051635738261834,0.07107347579007697,0.0012899489823870107,0.07340342316283069,0.24223129643734126,0.00037885333333333333,2.4467807720943564e-05,8.074376547911375e-05
8,CRC32,3000,2173346,2304187,130841,21.73346,23.04187,1.30841,0.06177594390761552,0.05018656094889225,0.06808471507062776,0.0013457232416276528,0.08082826276816323,0.2667332671349386,0.0004361366666666667,2.6942754256054407e-05,8.891108904497954e-05
9,FFT,50,2404326,2726098,321772,24.04326,27.26098,3.21772,0.05818779702514862,0.04348996123047813,0.06509759293189092,0.0013440105434775846,0.1872320382437612,0.6178657262044119,0.06435439999999999,0.003744640764875224,0.01235731452408824
10,FIR,300,2826430,2852834,26404,28.2643,28.52834,0.26404,0.06163866949773997,0.04274640665157139,0.0665909491786703,0.0013598882441488093,0.01627507429418326,0.05370774517080476,0.0008801333333333333,5.425024764727754e-05,0.00017902581723601587
11,IIR,50,2953068,3017237,64169,29.53068,30.17237,0.64169,0.05739904706994772,0.04497737762217515,0.06211210937386643,0.0013237885366345944,0.036832394514314755,0.12154690189723868,0.0128338,0.0007366478902862951,0.0024309380379447737
12,DCT,1,3117430,3544414,426984,31.1743,35.44414,4.26984,0.060263161616513586,0.04274640665157139,0.06584421984963336,0.0013658847466071274,0.2573140579966544,0.8491363913889595,4.26984,0.2573140579966544,0.8491363913889595
