sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536495,627471,90976,5.36495,6.27471,0.90976,0.0412124572332746,0.03245797857570898,0.04223013217462668,0.00023710418663194503,0.0374934450925439,0.12372836880539488,0.00030325333333333334,1.2497815030847968e-05,4.1242789601798295e-05
2,Delta,3000,727587,754797,27210,7.27587,7.54797,0.2721,0.04221130988469175,0.03573941098868902,0.04297397352726617,0.00022504159671535743,0.011485697419624626,0.037902801484761266,9.070000000000001e-05,3.828565806541542e-06,1.2634267161587088e-05
3,LZ77,200,854876,1312739,457863,8.54876,13.12739,4.57863,0.03993090933620427,0.03312073851528025,0.040907404367435764,0.00025324038477473465,0.182828859414025,0.6033352360662825,0.02289315,0.000914144297070125,0.0030166761803314124
4,Huffman,200,1412827,1489808,76981,14.12827,14.89808,0.76981,0.039945232744124766,0.033529548872127994,0.042920767864444,0.0005865481747035525,0.030750239618754685,0.10147579074189046,0.00384905,0.0001537511980937734,0.0005073789537094523
5,AES-128,1000,1590189,2062883,472694,15.90189,20.62883,4.72694,0.040628759714696594,0.03312073851528025,0.042283189562181585,0.00022539678653119631,0.19204970944578792,0.6337640411711001,0.00472694,0.00019204970944578791,0.0006337640411711
6,SHA-256,1000,2163010,2270103,107093,21.6301,22.70103,1.07093,0.04140438648156061,0.03337615944488667,0.04238933855466076,0.00023227554617777425,0.04434119961469771,0.14632595872850243,0.0010709299999999999,4.4341199614697704e-05,0.00014632595872850242
7,ChaCha20,3000,2370119,2540629,170510,23.70119,25.40629,1.7051,0.04228653754687656,0.03230530771322441,0.04324017292822386,0.00023378801628473373,0.07210277517117922,0.2379391580648914,0.0005683666666666667,2.4034258390393074e-05,7.931305268829713e-05
8,CRC32,3000,2640772,2837070,196298,26.40772,28.3707,1.96298,0.04054703206184223,0.03470894481212527,0.041435640056077895,0.00020881186513572043,0.07959301299675506,0.2626569428892917,0.0006543266666666666,2.6531004332251687e-05,8.755231429643056e-05
9,FFT,50,2937115,3419870,482755,29.37115,34.1987,4.82755,0.03822170845947872,0.032508891674783415,0.04080189409918481,0.0003284360306985088,0.18451720867355648,0.6089067886227364,0.096551,0.0036903441734711297,0.012178135772454728
10,FIR,300,3520210,3559823,39613,35.2021,35.59823,0.39613,0.040177736391004325,0.03291660707581135,0.04101296025884587,0.000226826556437196,0.015915606716568543,0.05252150216467619,0.0013204333333333334,5.305202238856181e-05,0.00017507167388225396
11,IIR,50,3660022,3756288,96266,36.60022,37.56288,0.96266,0.037564670794167455,0.032814609790815616,0.0384922108569311,0.00020891958730630004,0.03616200598671324,0.1193346197561537,0.019253199999999998,0.0007232401197342648,0.002386692395123074
12,DCT,1,3856428,4497016,640588,38.56428,44.97016,6.40588,0.039627383863878984,0.032508891674783415,0.0405910104321604,0.0002178263371980781,0.2538482657459451,0.8376992769616188,6.40588,0.2538482657459451,0.8376992769616188
