sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536680,597321,60641,5.3668,5.97321,0.60641,0.06274197363233527,0.04265491063718001,0.06808471507062776,0.0013709295788069096,0.038047360230384436,0.12555628876026864,0.00020213666666666667,1.2682453410128145e-05,4.185209625342288e-05
2,Delta,3000,697501,715639,18138,6.97501,7.15639,0.18138,0.06576060389402263,0.04944208466833481,0.07107347579007697,0.0013084346303421888,0.011927658334297826,0.039361272503182825,6.046000000000001e-05,3.975886111432609e-06,1.3120424167727609e-05
3,LZ77,200,815792,1120981,305189,8.15792,11.20981,3.05189,0.060885891592035134,0.04646520365905028,0.0665909491786703,0.0013803261409325643,0.1858170436908161,0.6131962441796931,0.01525945,0.0009290852184540805,0.0030659812208984655
4,Huffman,200,1221140,1272456,51316,12.2114,12.72456,0.51316,0.06101508991552852,0.04348996123047813,0.06808471507062776,0.0016477818930983959,0.031310503541052616,0.10332466168547362,0.0025657999999999996,0.0001565525177052631,0.0005166233084273681
5,AES-128,1000,1372821,1687891,315070,13.72821,16.87891,3.1507,0.06186404865832349,0.04348996123047813,0.06808471507062776,0.0013663728218402736,0.19491505810777981,0.6432196917556734,0.0031507,0.0001949150581077798,0.0006432196917556734
6,SHA-256,1000,1788084,1859469,71385,17.88084,18.59469,0.71385,0.06336103901757453,0.04348996123047813,0.06808471507062776,0.0013570142801230544,0.04523027770269558,0.1492599164188954,0.00071385,4.523027770269558e-05,0.00014925991641889542
7,ChaCha20,3000,1959584,2073240,113656,19.59584,20.7324,1.13656,0.06455830035819368,0.04200295448395919,0.07107347579007697,0.0012812908890890743,0.07337438185510861,0.2421354601218584,0.00037885333333333333,2.4458127285036205e-05,8.071182004061947e-05
8,CRC32,3000,2173447,2304288,130841,21.73447,23.04288,1.30841,0.06196619502503175,0.0479534393411035,0.06808471507062776,0.0013506594342285686,0.0810771892327018,0.2675547244679159,0.0004361366666666667,2.7025729744233932e-05,8.918490815597196e-05
9,FFT,50,2404427,2726199,321772,24.04427,27.26199,3.21772,0.058214692421378694,0.04200295448395919,0.06509759293189092,0.0013398492893204107,0.18731858009811864,0.6181513143237914,0.06435439999999999,0.003746371601962373,0.012363026286475828
10,FIR,300,2826531,2852935,26404,28.26531,28.52935,0.26404,0.0618523849960095,0.04497737762217515,0.0665909491786703,0.0013706328857020415,0.01633150373434635,0.053893962323342946,0.0008801333333333333,5.443834578115449e-05,0.00017964654107780983
11,IIR,50,2953169,3017338,64169,29.53169,30.17338,0.64169,0.05738881286390899,0.04348996123047813,0.06509759293189092,0.0013290630215870966,0.03682582732664176,0.1215252301779178,0.0128338,0.0007365165465328353,0.002430504603558356
12,DCT,1,3117531,3544515,426984,31.17531,35.44515,4.26984,0.06044153736740266,0.04348996123047813,0.0665909491786703,0.0013749585960680666,0.2580756939128306,0.8516497899123409,4.26984,0.2580756939128306,0.8516497899123409
