sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519073,613387,94314,5.19073,6.13387,0.94314,0.03550270378202534,0.02897251972191495,0.03943441231940592,0.0004750438912236226,0.03348402004497938,0.11049726614843194,0.00031438,1.1161340014993126e-05,3.683242204947731e-05
2,Delta,3000,712043,750129,38086,7.12043,7.50129,0.38086,0.03584711590865884,0.03491467306216476,0.049168701369712915,0.00036993155481732836,0.013652732564971806,0.04505401746440696,0.00012695333333333334,4.550910854990602e-06,1.5018005821468986e-05
3,LZ77,200,848681,1248108,399427,8.48681,12.48108,3.99427,0.03306670405695698,0.03159420097728137,0.03506908901048715,0.0002699233698228838,0.13207734401358157,0.4358552352448191,0.019971350000000002,0.0006603867200679079,0.0021792761762240956
4,Huffman,100,1346681,1383561,36880,13.46681,13.83561,0.3688,0.03802532342616197,0.03215273950284793,0.05401089136355211,0.005722449076999653,0.014023739279568534,0.04627833962257616,0.0036880000000000003,0.00014023739279568533,0.0004627833962257616
5,AES-128,100,1482361,1533604,51243,14.82361,15.33604,0.51243,0.039328070942592386,0.037189728326616926,0.04802623268396106,0.001579024172836499,0.02015288339311262,0.06650451519727164,0.005124300000000001,0.0002015288339311262,0.0006650451519727165
6,SHA-256,500,1632249,1675716,43467,16.32249,16.75716,0.43467,0.03864955493085238,0.02947429397824496,0.04699690473982948,0.003307614307510676,0.016799802041793602,0.055439346737918886,0.00086934,3.3599604083587204e-05,0.00011087869347583777
7,ChaCha20,3000,1774206,2179981,405775,17.74206,21.79981,4.05775,0.04290271072663236,0.030481264227841896,0.04484335737360958,0.0013860346845077562,0.1740884744509925,0.5744919656882752,0.0013525833333333335,5.802949148366416e-05,0.00019149732189609173
8,CRC32,3000,2278558,2483067,204509,22.78558,24.83067,2.04509,0.035776512697940514,0.029173092554969474,0.053567042420470376,0.0003583873475230254,0.07316618835343117,0.24144842156632285,0.0006816966666666667,2.4388729451143722e-05,8.048280718877428e-05
9,FFT,20,2581540,2768679,187139,25.8154,27.68679,1.87139,0.042293670166390004,0.02912293223802116,0.04764652755610985,0.0028036894516618206,0.07914795141268059,0.26118823966184596,0.0935695,0.003957397570634029,0.013059411983092298
10,FIR,300,2867480,2915155,47675,28.6748,29.15155,0.47675,0.039585142195365845,0.029424065226557907,0.04106575531323562,0.00020622462477460688,0.018872216541640667,0.062278314587414195,0.0015891666666666667,6.290738847213556e-05,0.00020759438195804732
11,IIR,50,3013750,3102023,88273,30.1375,31.02023,0.88273,0.042929444402375005,0.037085837680516105,0.04511155278778048,0.00035973165399715354,0.037895108457308486,0.125053857909118,0.0176546,0.0007579021691461697,0.00250107715818236
12,DCT,1,3200609,3683003,482394,32.00609,36.83003,4.82394,0.043751244860327075,0.03083478166233595,0.04982379896509234,0.00047100323555308073,0.21105338013152622,0.6964761544340364,4.82394,0.21105338013152622,0.6964761544340364
