sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519019,669778,150759,5.19019,6.69778,1.50759,0.025212236582810098,0.01884196095166568,0.028072200319547935,0.00044206659692535774,0.03800971574987867,0.1254320619745996,0.00050253,1.2669905249959557e-05,4.181068732486654e-05
2,Delta,3000,768498,829378,60880,7.68498,8.29378,0.6088,0.03151126633066612,0.013517969220251202,0.04233625835552626,0.00036321541557227636,0.019184058942109537,0.06330739450896147,0.00020293333333333332,6.394686314036512e-06,2.1102464836320493e-05
3,LZ77,200,928049,1566552,638503,9.28049,15.66552,6.38503,0.02456022273573451,0.016846126133961723,0.028672002646026852,0.0006989847214800149,0.15681775897434694,0.5174986046153449,0.03192515,0.0007840887948717347,0.0025874930230767247
4,Huffman,100,1665186,1724151,58965,16.65186,17.24151,0.58965,0.027192273400151346,0.020568690238562396,0.04867845602031349,0.00645483741718136,0.016033924010399242,0.052911949234317496,0.0058965,0.00016033924010399242,0.000529119492343175
5,AES-128,100,1823153,1902800,79647,18.23153,19.028,0.79647,0.02862800500999716,0.024802646026832628,0.03373422778950682,0.00037407726366020034,0.02280134715031244,0.07524444559603105,0.0079647,0.00022801347150312439,0.0007524444559603105
6,SHA-256,500,2001451,2070409,68958,20.01451,20.70409,0.68958,0.028319303947702084,0.014123050080855933,0.035017605621923235,0.0014602483356149889,0.019528425616256402,0.06444380453364612,0.00137916,3.90568512325128e-05,0.00012888760906729223
7,ChaCha20,3000,2168942,2817640,648698,21.68942,28.1764,6.48698,0.027637129152601622,0.02008756046175176,0.031239485934859396,0.0002209335530194304,0.17928150407034368,0.5916289634321341,0.0021623266666666668,5.976050135678123e-05,0.00019720965447737803
8,CRC32,3000,2916359,3243384,327025,29.16359,32.43384,3.27025,0.023004175962447557,0.015620692060223849,0.02411549144944798,0.00013384817156694264,0.07522940644119412,0.24825704125594059,0.0010900833333333333,2.5076468813731375e-05,8.275234708531353e-05
9,FFT,20,3341925,3622880,280955,33.41925,36.2288,2.80955,0.027619081097280195,0.015432848088574633,0.03424672348823916,0.0020003119744377205,0.07759718929686357,0.25607072467964975,0.1404775,0.0038798594648431785,0.012803536233982487
10,FIR,300,3722024,3798304,76280,37.22024,37.98304,0.7628,0.021525694853754707,0.01746173453854235,0.0235282811148969,0.00015860864209816606,0.01641980003444409,0.0541853401136655,0.0025426666666666666,5.473266678148031e-05,0.000180617800378885
11,IIR,50,3897157,4030086,132929,38.97157,40.30086,1.32929,0.029892761560876648,0.021195864113989788,0.03337615944488667,0.0005614684179194264,0.039736149015257724,0.13112929175035049,0.026585800000000003,0.0007947229803051545,0.00262258583500701
12,DCT,1,4128893,4876410,747517,41.28893,48.7641,7.47517,0.029569641694946792,0.013796997788175492,0.03388785673833373,0.00045369599082020274,0.22103809850881542,0.7294257250790909,7.47517,0.22103809850881542,0.7294257250790909
