sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519047,602880,83833,5.19047,6.0288,0.83833,0.044928524005891424,0.021776504713621987,0.04933232179039562,0.0006857838639340156,0.037664929529858955,0.12429426744853454,0.00027944333333333336,1.2554976509952984e-05,4.143142248284485e-05
2,Delta,3000,701434,735273,33839,7.01434,7.35273,0.33839,0.05658950286629041,0.02194745338988635,0.07107347579007697,0.0014264263548949426,0.019149321874924012,0.06319276218724924,0.00011279666666666668,6.383107291641337e-06,2.1064254062416413e-05
3,LZ77,200,833786,1188643,354857,8.33786,11.88643,3.54857,0.03809893068801028,0.021776504713621987,0.03948686520010197,0.00025571243299177786,0.13519672247155262,0.44614918415612365,0.017742849999999998,0.0006759836123577631,0.002230745920780618
4,Huffman,100,1287143,1319915,32772,12.87143,13.19915,0.32772,0.0441338278251278,0.0221645109098933,0.061439788422057454,0.006831798582923037,0.014463538054850882,0.04772967558100791,0.0032772,0.00014463538054850883,0.00047729675581007907
5,AES-128,100,1418609,1464052,45443,14.18609,14.64052,0.45443,0.046123515724686426,0.030784244954324573,0.055012220440296765,0.0009240715546903691,0.02095990925076925,0.06916770052753853,0.0045443,0.00020959909250769252,0.0006916770052753853
6,SHA-256,500,1562554,1601217,38663,15.62554,16.01217,0.38663,0.04434839303592286,0.022067440926086732,0.04873288210264314,0.0015258444315033723,0.017146419199478857,0.05658318335828023,0.0007732599999999999,3.429283839895771e-05,0.00011316636671656046
7,ChaCha20,3000,1699663,2060187,360524,16.99663,20.60187,3.60524,0.04935932887489902,0.02318650023809646,0.05163378615130459,0.0017211945239724732,0.17795222683294093,0.587242348548705,0.0012017466666666666,5.931740894431364e-05,0.00019574744951623502
8,CRC32,3000,2158686,2340361,181675,21.58686,23.40361,1.81675,0.043095922987549384,0.022115970215095124,0.04457544710418344,0.00021415591768503105,0.07829451808763034,0.2583719096891801,0.0006055833333333334,2.609817269587678e-05,8.612396989639337e-05
9,FFT,20,2438830,2610594,171764,24.3883,26.10594,1.71764,0.04738868699255686,0.02134087028573568,0.05451109396743797,0.0035228557249144623,0.08139670432589537,0.2686091242754547,0.085882,0.0040698352162947685,0.013430456213772734
10,FIR,300,2709384,2751767,42383,27.09384,27.51767,0.42383,0.03869879458603133,0.031340776060888156,0.04027502710531744,0.00021992902444843953,0.016401710109397657,0.05412564336101227,0.0014127666666666665,5.4672367031325526e-05,0.00018041881120337423
11,IIR,50,2850380,2933102,82722,28.5038,29.33102,0.82722,0.05012722403331837,0.0221645109098933,0.05295794202876604,0.0007742184888495118,0.041466242264841614,0.1368385994739773,0.0165444,0.0008293248452968323,0.0027367719894795463
12,DCT,1,3031699,3452785,421086,30.31699,34.52785,4.21086,0.05032015334564309,0.0221645109098933,0.05401089136355211,0.0005950483168682568,0.2118911209170347,0.6992406990262144,4.21086,0.2118911209170347,0.6992406990262144
