sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528314,610621,82307,5.28314,6.10621,0.82307,0.03985371366684188,0.039067561516647704,0.047863433480143235,0.00017396392040703137,0.03280239610776754,0.10824790715563289,0.00027435666666666665,1.0934132035922515e-05,3.60826357185443e-05
2,Delta,3000,710846,744801,33955,7.10846,7.44801,0.33955,0.04063815341795161,0.039696790780784065,0.04286757360741163,0.0004278672763259031,0.013798684993065469,0.04553566047711605,0.00011318333333333334,4.5995616643551565e-06,1.5178553492372016e-05
3,LZ77,200,844987,1145908,300921,8.44987,11.45908,3.00921,0.040281611375192414,0.039591805178863425,0.046672709244337966,0.00015270161037497166,0.12121582776634277,0.4000122316289311,0.01504605,0.0006060791388317138,0.002000061158144656
4,Huffman,500,1246081,1410330,164249,12.46081,14.1033,1.64249,0.039803491198555654,0.03791824029777904,0.04613329588170191,0.00028389134974309894,0.06537683625871568,0.21574355965376174,0.00328498,0.00013075367251743136,0.0004314871193075235
5,AES-128,100,1510778,1560115,49337,15.10778,15.60115,0.49337,0.03987452427013985,0.0384922108569311,0.048080521896813264,0.00018493190962195607,0.019672894039158898,0.06492055032922436,0.0049337,0.00019672894039158897,0.0006492055032922436
6,SHA-256,500,1660331,1721413,61082,16.60331,17.21413,0.61082,0.040420322777105396,0.038858183413875515,0.04775495770654696,0.0003696274294082807,0.02468954155871152,0.08147548714374801,0.00122164,4.937908311742304e-05,0.00016295097428749603
7,ChaCha20,3000,1821514,2169163,347649,18.21514,21.69163,3.47649,0.040046825354588214,0.03938197084449966,0.04889622878437089,0.00015387268280041798,0.1392223878769724,0.45943387999400886,0.00115883,4.640746262565746e-05,0.00015314462666466962
8,CRC32,3000,2269381,2484415,215034,22.69381,24.84415,2.15034,0.04052265373239849,0.03755370487034814,0.042920767864444,0.00019019351274445653,0.08713748322692576,0.287553694648855,0.00071678,2.9045827742308585e-05,9.585123154961833e-05
9,FFT,20,2584539,2906203,321664,25.84539,29.06203,3.21664,0.03757727152056388,0.03667073132770446,0.04840649669551199,0.0003827079279136443,0.12087255466390659,0.39887943039089174,0.160832,0.006043627733195329,0.019943971519544586
10,FIR,300,3006937,3050492,43555,30.06937,30.50492,0.43555,0.040306167066366,0.037345649839191565,0.047159156465737415,0.00026464229094595303,0.01755535106575571,0.05793265851699384,0.0014518333333333334,5.851783688585237e-05,0.00019310886172331282
11,IIR,50,3150836,3248227,97391,31.50836,32.48227,0.97391,0.03781627762086192,0.037085837680516105,0.048080521896813264,0.0002161729270923893,0.03682965093773363,0.12153784809452098,0.0194782,0.0007365930187546726,0.0024307569618904194
12,DCT,1,3348456,5328027,1979571,33.48456,53.28027,19.79571,0.03759991027371748,0.036878193257791965,0.04721326318595297,0.0001481636400507892,0.7443169198045319,2.456245835354955,19.79571,0.7443169198045319,2.456245835354955
