sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519397,670340,150943,5.19397,6.7034,1.50943,0.02516891623752235,0.013517969220251202,0.02797239294619184,0.00043447587319262067,0.03799071723640336,0.1253693668801311,0.0005031433333333333,1.2663572412134453e-05,4.1789788960043695e-05
2,Delta,3000,769160,830111,60951,7.6916,8.30111,0.60951,0.031455257266006446,0.014730058519935118,0.042124051616886225,0.0003542101211087722,0.01917229385620359,0.06326856972547185,0.00020317,6.39076461873453e-06,2.1089523241823947e-05
3,LZ77,200,928849,1568131,639282,9.28849,15.68131,6.39282,0.024515941063077543,0.019080900515025968,0.02872206031086706,0.000698079066131393,0.15672599834686338,0.5171957945446491,0.0319641,0.0007836299917343168,0.0025859789727232458
4,Huffman,100,1666915,1725939,59024,16.66915,17.25939,0.59024,0.027195741715129416,0.020568690238562396,0.04867845602031349,0.006447423945247433,0.016052014589937987,0.05297164814679536,0.0059023999999999995,0.00016052014589937986,0.0005297164814679536
5,AES-128,100,1825057,1904851,79794,18.25057,19.04851,0.79794,0.028608095924009234,0.025245568754394564,0.033529548872127994,0.00037860662935783074,0.02282754406160393,0.07533089540329296,0.0079794,0.0002282754406160393,0.0007533089540329296
6,SHA-256,500,2003661,2072694,69033,20.03661,20.72694,0.69033,0.02832447311098596,0.022310201429026576,0.03506908901048715,0.0014600175824238941,0.019553233522706936,0.06452567062493289,0.00138066,3.9106467045413874e-05,0.00012905134124986578
7,ChaCha20,3000,2171353,2820554,649201,21.71353,28.20554,6.49201,0.027609911341044468,0.024753489419385804,0.03083478166233595,0.00022540288927348803,0.1792438205251741,0.5915046077330745,0.002164003333333333,5.9747940175058034e-05,0.00019716820257769147
8,CRC32,3000,2919283,3246320,327037,29.19283,32.4632,3.27037,0.023009820134483012,0.018507924606132452,0.024655210421861525,0.00013651005796377381,0.07525062547320921,0.24832706406159039,0.0010901233333333335,2.508354182440307e-05,8.277568802053012e-05
9,FFT,20,3344877,3625735,280858,33.44877,36.25735,2.80858,0.027596860969087707,0.01865101460519367,0.03409285501782665,0.0019884566438942547,0.07750799178056035,0.25577637287584915,0.140429,0.0038753995890280176,0.012788818643792457
10,FIR,300,3724861,3801133,76272,37.24861,38.01133,0.76272,0.021514404604382868,0.020954415276875766,0.024999386514517816,0.00015908054462317214,0.0164094666798549,0.05415124004352116,0.0025423999999999998,5.4698222266182995e-05,0.00018050413347840387
11,IIR,50,3899928,4032857,132929,38.99928,40.32857,1.32929,0.02987140626400011,0.018698734083126986,0.03337615944488667,0.0005625712531698732,0.03970776163267271,0.13103561338781994,0.026585800000000003,0.0007941552326534542,0.002620712267756399
12,DCT,1,4131605,4879017,747412,41.31605,48.79017,7.47412,0.029535141364902144,0.021002682232718995,0.03388785673833373,0.00045232621778661043,0.22074919077824243,0.7284723295682,7.47412,0.22074919077824243,0.7284723295682
