sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,553654,614296,60642,5.53654,6.14296,0.60642,0.06450195255798817,0.04646520365905028,0.06957889060776333,0.0012864914680489892,0.039115274070215186,0.1290804044317101,0.00020213999999999999,1.303842469007173e-05,4.30268014772367e-05
2,Delta,3000,714476,732614,18138,7.14476,7.32614,0.18138,0.06727469504985963,0.05018656094889225,0.07182092199817557,0.0013319767489288624,0.01220228418814354,0.04026753782087368,6.046000000000001e-05,4.0674280627145135e-06,1.3422512606957894e-05
3,LZ77,200,832767,1137956,305189,8.32767,11.37956,3.05189,0.06216430606063725,0.0479534393411035,0.06808471507062776,0.0013625723526295567,0.18971862402339823,0.6260714592772141,0.01525945,0.0009485931201169912,0.0031303572963860705
4,Huffman,200,1238115,1289431,51316,12.38115,12.89431,0.51316,0.06263693937899918,0.04720927029442963,0.06957889060776333,0.0016073619902407005,0.032142771811727214,0.10607114697869979,0.0025657999999999996,0.00016071385905863607,0.000530355734893499
5,AES-128,1000,1389796,1704867,315071,13.89796,17.04867,3.15071,0.06332025418162693,0.04497737762217515,0.06957889060776333,0.0013461083275532416,0.1995037580525938,0.6583624015735595,0.00315071,0.0001995037580525938,0.0006583624015735596
6,SHA-256,1000,1805059,1876445,71386,18.05059,18.76445,0.71386,0.06455356442921162,0.04348996123047813,0.06957889060776333,0.001286211626972805,0.04608220750343701,0.15207128476134213,0.0007138600000000001,4.608220750343701e-05,0.00015207128476134213
7,ChaCha20,3000,1976560,2090216,113656,19.7656,20.90216,1.13656,0.0659457755241738,0.04348996123047813,0.07107347579007697,0.0013158114006787815,0.07495133062975498,0.24733939107819142,0.00037885333333333333,2.4983776876584992e-05,8.244646369273047e-05
8,CRC32,3000,2190423,2321264,130841,21.90423,23.21264,1.30841,0.06326212957184384,0.052420604258331706,0.06957889060776333,0.0013395307327928718,0.08277280295309619,0.2731502497452174,0.0004361366666666667,2.759093431769873e-05,9.10500832484058e-05
9,FFT,50,2421403,2743175,321772,24.21403,27.43175,3.21772,0.05947386108311056,0.04348996123047813,0.0665909491786703,0.0013657070908306276,0.19137023228434652,0.6315217665383435,0.06435439999999999,0.0038274046456869305,0.01263043533076687
10,FIR,300,2843507,2869911,26404,28.43507,28.69911,0.26404,0.06318412804676125,0.04646520365905028,0.06808471507062776,0.0013529308719147767,0.01668313716946684,0.05505435265924057,0.0008801333333333333,5.5610457231556136e-05,0.00018351450886413526
11,IIR,50,2970145,3034314,64169,29.70145,30.34314,0.64169,0.05878348190200837,0.04200295448395919,0.06509759293189092,0.0012842371774691463,0.03772077250169975,0.12447854925560917,0.0128338,0.000754415450033995,0.002489570985112183
12,DCT,1,3134507,3561491,426984,31.34507,35.61491,4.26984,0.06175060387205279,0.04348996123047813,0.06808471507062776,0.0013589668444102267,0.2636651984370459,0.8700951548422514,4.26984,0.2636651984370459,0.8700951548422514
