sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,551608,612250,60642,5.51608,6.1225,0.60642,0.06476820539975549,0.04462900634648909,0.06957889060776333,0.0012895216352266765,0.03927673511851972,0.12961322589111507,0.00020213999999999999,1.3092245039506573e-05,4.320440863037169e-05
2,Delta,3000,712430,730568,18138,7.1243,7.30568,0.18138,0.06760395967080463,0.05093113964074421,0.07256847061756873,0.0013353266033191626,0.012262006205090544,0.040464620476798795,6.046000000000001e-05,4.087335401696848e-06,1.3488206825599599e-05
3,LZ77,200,830721,1135910,305189,8.30721,11.3591,3.05189,0.06251544813109339,0.04646520365905028,0.06808471507062776,0.0013668076888410392,0.19079027099680262,0.6296078942894486,0.01525945,0.0009539513549840131,0.0031480394714472433
4,Huffman,200,1236069,1287385,51316,12.36069,12.87385,0.51316,0.06292687269180323,0.04572123943496546,0.06957889060776333,0.001612247402182752,0.032291553990525745,0.10656212816873495,0.0025657999999999996,0.00016145776995262872,0.0005328106408436748
5,AES-128,1000,1387750,1702820,315070,13.8775,17.0282,3.1507,0.06365634928384582,0.04497737762217515,0.07107347579007697,0.0013293512290728981,0.20056205968861304,0.661854796972423,0.0031507,0.00020056205968861304,0.000661854796972423
6,SHA-256,1000,1803013,1874398,71385,18.03013,18.74398,0.71385,0.064923913319142,0.04646520365905028,0.07107347579007697,0.0012663080734004642,0.046345935522869516,0.15294158722546938,0.00071385,4.634593552286952e-05,0.0001529415872254694
7,ChaCha20,3000,1974514,2088170,113656,19.74514,20.8817,1.13656,0.06610462187311872,0.04348996123047813,0.07182092199817557,0.0013179417108350635,0.07513186903611181,0.24793516781916897,0.00037885333333333333,2.5043956345370605e-05,8.264505593972299e-05
8,CRC32,3000,2188377,2319218,130841,21.88377,23.19218,1.30841,0.06342136331650924,0.05316549018406724,0.06808471507062776,0.0013277322188830606,0.08298114597695387,0.27383778172394774,0.0004361366666666667,2.7660381992317958e-05,9.127926057464925e-05
9,FFT,50,2419357,2741128,321771,24.19357,27.41128,3.21771,0.059768140160696495,0.04274640665157139,0.0665909491786703,0.0013878072423282406,0.1923165422764747,0.6346445895123665,0.0643542,0.0038463308455294943,0.012692891790247329
10,FIR,300,2841460,2867865,26405,28.4146,28.67865,0.26405,0.06312442666347438,0.04572123943496546,0.06808471507062776,0.0013703714375630236,0.01666800486049041,0.05500441603961836,0.0008801666666666667,5.55600162016347e-05,0.00018334805346539453
11,IIR,50,2968099,3032268,64169,29.68099,30.32268,0.64169,0.05878292308740431,0.04497737762217515,0.06360464633028964,0.0012799798081532337,0.03772041391595647,0.12447736592265635,0.0128338,0.0007544082783191294,0.002489547318453127
12,DCT,1,3132461,3559445,426984,31.32461,35.59445,4.26984,0.06188867134385403,0.04423361822067938,0.06808471507062776,0.0013491850578313648,0.2642547244508417,0.8720405906877775,4.26984,0.2642547244508417,0.8720405906877775
