sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,528378,610685,82307,5.28378,6.10685,0.82307,0.03982429281676278,0.03739764648829603,0.04775495770654696,0.00017589526810575789,0.03277818068869294,0.1081679962726867,0.00027435666666666665,1.0926060229564314e-05,3.605599875756223e-05
2,Delta,3000,710910,744866,33956,7.1091,7.44866,0.33956,0.040609729197564885,0.037241690758352014,0.042548647586802935,0.0004145256351813578,0.013789439646325131,0.04550515083287293,0.00011318666666666665,4.596479882108377e-06,1.5168383610957644e-05
3,LZ77,200,845051,1145972,300921,8.45051,11.45972,3.00921,0.04016325686513952,0.03744965454319027,0.04721326318595297,0.00016177961504188762,0.12085967419114649,0.39883692483078337,0.01504605,0.0006042983709557325,0.001994184624153917
4,Huffman,500,1246145,1410393,164248,12.46145,14.10393,1.64248,0.03972938019768775,0.037970362410571196,0.04656473532549242,0.0002990646601293668,0.06525471238709818,0.215340550877424,0.00328496,0.00013050942477419635,0.00043068110175484796
5,AES-128,100,1510841,1560178,49337,15.10841,15.60178,0.49337,0.039865793560493946,0.038858183413875515,0.048080521896813264,0.00018608972557248893,0.019668586568940896,0.06490633567750495,0.0049337,0.00019668586568940896,0.0006490633567750495
6,SHA-256,500,1660393,1721475,61082,16.60393,17.21475,0.61082,0.04046923670496438,0.0372936645958769,0.047700736928433504,0.0003735841259391798,0.02471941916412634,0.08157408324161691,0.00122164,4.943883832825268e-05,0.00016314816648323383
7,ChaCha20,3000,1821576,2169224,347648,18.21576,21.69224,3.47648,0.0400576203616343,0.03938197084449966,0.04873288210264314,0.00015666967825936955,0.13925951603481443,0.4595564029148876,0.0011588266666666667,4.6419838678271475e-05,0.00015318546763829586
8,CRC32,3000,2269442,2484475,215033,22.69442,24.84475,2.15033,0.040578841395532486,0.03802249592915313,0.044468362836941513,0.0001852576294251684,0.08725790001805536,0.2879510700595827,0.0007167766666666667,2.908596667268512e-05,9.59836900198609e-05
9,FFT,20,2584598,2906262,321664,25.84598,29.06262,3.21664,0.03750590538585428,0.03656706879739943,0.04802623268396106,0.00033597223912638533,0.1206429955003543,0.3981218851511692,0.160832,0.0060321497750177155,0.01990609425755846
10,FIR,300,3006998,3050552,43554,30.06998,30.50552,0.43554,0.04035385687041605,0.03854445843341093,0.04753814302883189,0.0002674394637534662,0.017575718821341006,0.057999872110425316,0.0014517999999999998,5.858572940447002e-05,0.00019333290703475104
11,IIR,50,3150895,3248286,97391,31.50895,32.48286,0.97391,0.0377300221382677,0.03703390946615038,0.04775495770654696,0.00019710144972458131,0.0367456458606803,0.12126063134024498,0.0194782,0.000734912917213606,0.0024252126268048996
12,DCT,1,3348513,5328081,1979568,33.48513,53.28081,19.79568,0.03759289671926441,0.036878193257791965,0.046834755666029675,0.00014801401829200354,0.7441769537276082,2.4557839473011067,19.79568,0.7441769537276082,2.4557839473011067
