sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,518751,612928,94177,5.18751,6.12928,0.94177,0.03556717124399413,0.03450339905472244,0.03974930069042905,0.00047128722243095736,0.03349609486245635,0.11053711304610596,0.00031392333333333334,1.1165364954152118e-05,3.6845704348701987e-05
2,Delta,3000,711429,749466,38037,7.11429,7.49466,0.38037,0.03589764383453599,0.03465754126408988,0.04938688474220276,0.00036989741757093296,0.013654386785342454,0.0450594763916301,0.00012679,4.551462261780818e-06,1.5019825463876699e-05
3,LZ77,200,847965,1247104,399139,8.47965,12.47104,3.99139,0.0330751982541819,0.02962504866804486,0.03553295276810299,0.0002690141025265522,0.1320160155597591,0.43565285134720494,0.01995695,0.0006600800777987955,0.002178264256736025
4,Huffman,100,1345626,1382515,36889,13.45626,13.82515,0.36889,0.038004153776387474,0.029223264277707585,0.054066423807491375,0.005721175362215943,0.014019352286571574,0.046263862545686193,0.0036889,0.00014019352286571575,0.00046263862545686195
5,AES-128,100,1481315,1532512,51197,14.81315,15.32512,0.51197,0.03938212003377937,0.029223264277707585,0.04818913453988702,0.001580149243435021,0.020162463993694025,0.06653613117919027,0.0051197000000000005,0.00020162463993694024,0.0006653613117919027
6,SHA-256,500,1631081,1674532,43451,16.31081,16.74532,0.43451,0.038707930096081436,0.029223264277707585,0.04840649669551199,0.0033044111305137627,0.016818982706048344,0.05550264292995953,0.00086902,3.363796541209669e-05,0.00011100528585991907
7,ChaCha20,3000,1773032,2178976,405944,17.73032,21.78976,4.05944,0.04289573515835639,0.029273447406235477,0.04484335737360958,0.0013861706916614117,0.17413266313123826,0.5746377883330862,0.0013531466666666667,5.804422104374609e-05,0.00019154592944436207
8,CRC32,3000,2277585,2482086,204501,22.77585,24.82086,2.04501,0.035885211995278186,0.035223607610917654,0.05367793622150207,0.00036114903550384743,0.07338561738246384,0.24217253736213065,0.00068167,2.446187246082128e-05,8.072417912071022e-05
9,FFT,20,2580559,2767632,187073,25.80559,27.67632,1.87073,0.042390390270989634,0.029675323042891073,0.04775495770654696,0.0028030925239960367,0.07930097479164844,0.26169321681243984,0.0935365,0.003965048739582422,0.013084660840621992
10,FIR,300,2866410,2914062,47652,28.6641,29.14062,0.47652,0.039690232227472325,0.03604944049326173,0.041329901672031155,0.00020835457332387983,0.018913189461035113,0.06241352522141587,0.0015884,6.304396487011704e-05,0.00020804508407138624
11,IIR,50,3012684,3100958,88274,30.12684,31.00958,0.88274,0.04299539821624225,0.03739764648829603,0.045218910793977364,0.000361991201490353,0.037953757821405684,0.12524740081063876,0.0176548,0.0007590751564281136,0.0025049480162127754
12,DCT,1,3199539,3681969,482430,31.99539,36.81969,4.8243,0.04375094122419076,0.02947429397824496,0.050042529815492086,0.00046854678486681187,0.21106766574786348,0.6965232969679495,4.8243,0.21106766574786348,0.6965232969679495
