sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536627,627603,90976,5.36627,6.27603,0.90976,0.04124188462098029,0.03235618659492947,0.042283189562181585,0.00023780761679960727,0.03752021695278303,0.12381671594418399,0.00030325333333333334,1.250673898426101e-05,4.127223864806133e-05
2,Delta,3000,727719,754928,27209,7.27719,7.54928,0.27209,0.042224398361300916,0.035223607610917654,0.043133658950471415,0.00022396197992330524,0.011488836550126367,0.03791316061541701,9.069666666666667e-05,3.829612183375455e-06,1.2637720205139004e-05
3,LZ77,200,855007,1312870,457863,8.55007,13.1287,4.57863,0.03994061802038953,0.03363186551923783,0.04111856177341515,0.00025336841995981813,0.18287331188669612,0.6034819292260971,0.02289315,0.0009143665594334806,0.0030174096461304855
4,Huffman,200,1412958,1489940,76982,14.12958,14.8994,0.76982,0.04000641870118852,0.03342727784817732,0.04297397352726617,0.0005872202499554161,0.030797741244548944,0.10163254610701151,0.0038491,0.00015398870622274473,0.0005081627305350576
5,AES-128,1000,1590321,2063014,472693,15.90321,20.63014,4.72693,0.04069596189485766,0.03271265812897906,0.04217708619286156,0.0002264232338360689,0.19236696315965954,0.6348109784268764,0.004726930000000001,0.00019236696315965953,0.0006348109784268764
6,SHA-256,1000,2163141,2270234,107093,21.63141,22.70234,1.07093,0.041460937134484836,0.033529548872127994,0.04233625835552626,0.0002328238690496823,0.044401761405433844,0.14652581263793168,0.0010709299999999999,4.4401761405433844e-05,0.0001465258126379317
7,ChaCha20,3000,2370251,2540760,170509,23.70251,25.4076,1.70509,0.042347555451576605,0.032407076882424335,0.0435066574739263,0.00023468420073366006,0.07220639332492876,0.23828109797226488,0.0005683633333333334,2.406879777497625e-05,7.942703265742163e-05
8,CRC32,3000,2640904,2837202,196298,26.40904,28.37202,1.96298,0.040596407553569004,0.03517209000498436,0.0415414240632838,0.00021012817122999396,0.07968993609950488,0.2629767891283661,0.0006543266666666666,2.6563312033168292e-05,8.765892970945536e-05
9,FFT,50,2937246,3420002,482756,29.37246,34.20002,4.82756,0.03823199903502241,0.03245797857570898,0.04085464353041539,0.00032912322318969975,0.1845672692615128,0.6090719885629922,0.0965512,0.0036913453852302556,0.012181439771259843
10,FIR,300,3520342,3559955,39613,35.20342,35.59955,0.39613,0.040210388138854185,0.03291660707581135,0.04111856177341515,0.0002287324731695365,0.01592854105344431,0.05256418547636622,0.0013204333333333334,5.309513684481436e-05,0.0001752139515878874
11,IIR,50,3660153,3756420,96267,36.60153,37.5642,0.96267,0.037572675200276184,0.03306968854672834,0.03843997468624106,0.0002091269158198483,0.03617008723504987,0.11936128787566457,0.0192534,0.0007234017447009974,0.0023872257575132914
12,DCT,1,3856559,4497149,640590,38.56559,44.97149,6.4059,0.039611337181597754,0.03245797857570898,0.040696429454093026,0.00021582064060802158,0.25374626485159707,0.8373626740102703,6.4059,0.25374626485159707,0.8373626740102703
