sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536607,597249,60642,5.36607,5.97249,0.60642,0.06456633285026127,0.04497737762217515,0.06957889060776333,0.0012839160267221238,0.03915431556705543,0.12920924137128292,0.00020213999999999999,1.305143852235181e-05,4.3069747123760974e-05
2,Delta,3000,697429,715567,18138,6.97429,7.15567,0.18138,0.06758604251981166,0.05018656094889225,0.07256847061756873,0.0013190555990053943,0.01225875639224344,0.04045389609440335,6.046000000000001e-05,4.086252130747813e-06,1.3484632031467783e-05
3,LZ77,200,815720,1120909,305189,8.1572,11.20909,3.05189,0.062373213551246524,0.04497737762217515,0.06808471507062776,0.0013693013818687019,0.19035618670491378,0.6281754161262154,0.01525945,0.0009517809335245689,0.003140877080631077
4,Huffman,200,1221068,1272384,51316,12.21068,12.72384,0.51316,0.06286268646711987,0.04720927029442963,0.06957889060776333,0.001629928039495646,0.03225861618746723,0.10645343341864186,0.0025657999999999996,0.00016129308093733617,0.0005322671670932093
5,AES-128,1000,1372749,1687819,315070,13.72749,16.87819,3.1507,0.06372634245167155,0.04423361822067938,0.06957889060776333,0.001321234896244902,0.20078258716248157,0.6625825376361891,0.0031507,0.00020078258716248158,0.0006625825376361891
6,SHA-256,1000,1788012,1859397,71385,17.88012,18.59397,0.71385,0.06526557298447659,0.04572123943496546,0.07107347579007697,0.0012815529410073279,0.04658982927496862,0.15374643660739643,0.00071385,4.658982927496862e-05,0.00015374643660739644
7,ChaCha20,3000,1959512,2073169,113657,19.59512,20.73169,1.13657,0.06633970470665734,0.04497737762217515,0.07107347579007697,0.0013297920209610998,0.07539971817844554,0.24881906998887027,0.0003788566666666667,2.513323939281518e-05,8.293968999629008e-05
8,CRC32,3000,2173375,2304217,130842,21.73375,23.04217,1.30842,0.06377385015997766,0.05018656094889225,0.06957889060776333,0.0013109449235046307,0.08344298102631797,0.27536183738684933,0.00043613999999999995,2.781432700877266e-05,9.178727912894978e-05
9,FFT,50,2404355,2726127,321772,24.04355,27.26127,3.21772,0.05999352304109428,0.04497737762217515,0.0665909491786703,0.0014012510000697002,0.19304235895978988,0.6370397845673066,0.06435439999999999,0.0038608471791957977,0.012740795691346132
10,FIR,300,2826459,2852863,26404,28.26459,28.52863,0.26404,0.06361342884225932,0.04497737762217515,0.06957889060776333,0.0013232403259211063,0.01679648975151015,0.055428416179983495,0.0008801333333333333,5.59882991717005e-05,0.00018476138726661166
11,IIR,50,2953097,3017266,64169,29.53097,30.17266,0.64169,0.058974980279771515,0.04572123943496546,0.06509759293189092,0.0013005913461736215,0.03784365509572658,0.12488406181589772,0.0128338,0.0007568731019145316,0.002497681236317954
12,DCT,1,3117459,3544442,426983,31.17459,35.44442,4.26983,0.06189578466753141,0.04497737762217515,0.06808471507062776,0.001355954777580042,0.2642844782469656,0.8721387782149864,4.26983,0.2642844782469656,0.8721387782149864
