sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,553395,644371,90976,5.53395,6.44371,0.90976,0.04122333717681286,0.03261075209030166,0.04217708619286156,0.00023683636736551665,0.03750334322997727,0.12376103265892498,0.00030325333333333334,1.2501114409992423e-05,4.1253677552974995e-05
2,Delta,3000,744487,771696,27209,7.44487,7.71696,0.27209,0.04220925874439676,0.03610115199762145,0.043027190595878125,0.0002235343371920189,0.011484717211762915,0.03789956679881762,9.069666666666667e-05,3.828239070587638e-06,1.2633188932939207e-05
3,LZ77,200,871776,1329638,457862,8.71776,13.29638,4.57862,0.03993320588272426,0.03337615944488667,0.040907404367435764,0.00025336337209273314,0.18283897511875896,0.6033686178919045,0.0228931,0.0009141948755937949,0.0030168430894595226
4,Huffman,200,1429727,1506708,76981,14.29727,15.06708,0.76981,0.03999820802033308,0.032865602730418574,0.043027190595878125,0.0005888489623077642,0.03079102051613261,0.10161036770323761,0.00384905,0.00015395510258066307,0.000508051838516188
5,AES-128,1000,1607089,2079782,472693,16.07089,20.79782,4.72693,0.04063743381251244,0.03266169940674546,0.042124051616886225,0.00022576342478491495,0.19209030501137944,0.6338980065375521,0.004726930000000001,0.00019209030501137945,0.0006338980065375521
6,SHA-256,1000,2179909,2287002,107093,21.79909,22.87002,1.07093,0.041379313328305516,0.03312073851528025,0.042283189562181585,0.0002328326160515401,0.04431434802268222,0.14623734847485131,0.0010709299999999999,4.431434802268222e-05,0.0001462373484748513
7,ChaCha20,3000,2387019,2557528,170509,23.87019,25.57528,1.70509,0.042295049523122255,0.03255981617964764,0.04318691023645275,0.0002344326756402093,0.07211686599138052,0.2379856577715557,0.0005683633333333334,2.4038955330460175e-05,7.932855259051856e-05
8,CRC32,3000,2657672,2853970,196298,26.57672,28.5397,1.96298,0.04055038359083325,0.034760359765950474,0.041435640056077895,0.000209276320915158,0.07959959198113385,0.2626786535377417,0.0006543266666666666,2.653319732704462e-05,8.755955117924724e-05
9,FFT,50,2954014,3436769,482755,29.54014,34.36769,4.82755,0.03820701302085412,0.03266169940674546,0.040907404367435764,0.0003287153252706289,0.1844462657088243,0.6086726768391202,0.096551,0.003688925314176486,0.012173453536782404
10,FIR,300,3537110,3576723,39613,35.3711,35.76723,0.39613,0.04016932270780332,0.03291660707581135,0.041224208911143576,0.00022904050581497453,0.01591227380424213,0.05251050355399902,0.0013204333333333334,5.30409126808071e-05,0.00017503501184666341
11,IIR,50,3676921,3773187,96266,36.76921,37.73187,0.96266,0.037543451570194994,0.03266169940674546,0.0384922108569311,0.0002108213136534771,0.03614157908856391,0.11926721099226091,0.019253199999999998,0.0007228315817712782,0.002385344219845218
12,DCT,1,3873327,4513917,640590,38.73327,45.13917,6.4059,0.03958387089447268,0.03235618659492947,0.0405910104321604,0.00021755935702716354,0.2535703185629025,0.8367820512575783,6.4059,0.2535703185629025,0.8367820512575783
