sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,536683,597325,60642,5.36683,5.97325,0.60642,0.06263880863714064,0.042920767864444,0.06957889060776333,0.0013772513744493217,0.03798542633373482,0.1253519069013249,0.00020213999999999999,1.2661808777911606e-05,4.1783968967108295e-05
2,Delta,3000,697505,715642,18137,6.97505,7.15642,0.18137,0.0656113197256537,0.04646520365905028,0.07107347579007697,0.0012835874856105467,0.011899925058641812,0.03926975269351798,6.045666666666667e-05,3.966641686213938e-06,1.3089917564505992e-05
3,LZ77,200,815796,1120984,305188,8.15796,11.20984,3.05188,0.060695110732992705,0.04274640665157139,0.0665909491786703,0.0013873826861813291,0.1852341945438058,0.6112728419945591,0.015259400000000001,0.0009261709727190289,0.0030563642099727954
4,Huffman,200,1221143,1272460,51317,12.21143,12.7246,0.51317,0.06095770242864666,0.04497737762217515,0.06808471507062776,0.0016444566546612298,0.03128166415530861,0.1032294917125184,0.00256585,0.00015640832077654305,0.000516147458562592
5,AES-128,1000,1372825,1687895,315070,13.72825,16.87895,3.1507,0.06184050558605721,0.04348996123047813,0.06808471507062776,0.0013608803108826268,0.19484088094999044,0.6429749071349684,0.0031507,0.00019484088094999044,0.0006429749071349684
6,SHA-256,1000,1788087,1859473,71386,17.88087,18.59473,0.71386,0.0634569030291775,0.04572123943496546,0.06808471507062776,0.0013500831138516724,0.04529934479640865,0.14948783782814853,0.0007138600000000001,4.529934479640865e-05,0.00014948783782814853
7,ChaCha20,3000,1959588,2073244,113656,19.59588,20.73244,1.13656,0.06467531142083932,0.04348996123047813,0.07107347579007697,0.0012790248930301098,0.07350737194846914,0.24257432742994814,0.00037885333333333333,2.450245731615638e-05,8.085810914331605e-05
8,CRC32,3000,2173451,2304292,130841,21.73451,23.04292,1.30841,0.06161902079450773,0.05167582074389071,0.06808471507062776,0.0013518491161305338,0.08062294299774186,0.2660557118925481,0.0004361366666666667,2.6874314332580622e-05,8.868523729751604e-05
9,FFT,50,2404431,2726203,321772,24.04431,27.26203,3.21772,0.05807011506462768,0.04348996123047813,0.06509759293189092,0.0013471726300630818,0.18685337064575377,0.6166161231309875,0.06435439999999999,0.0037370674129150756,0.01233232246261975
10,FIR,300,2826535,2852939,26404,28.26535,28.52939,0.26404,0.06152440081321686,0.04348996123047813,0.0665909491786703,0.001367513343884159,0.01624490279072178,0.053608179209381865,0.0008801333333333333,5.414967596907259e-05,0.00017869393069793954
11,IIR,50,2953173,3017342,64169,29.53173,30.17342,0.64169,0.05719373035265269,0.04348996123047813,0.06285832664643078,0.001345145743979681,0.0367006448299937,0.12111212793897921,0.0128338,0.000734012896599874,0.0024222425587795845
12,DCT,1,3117535,3544519,426984,31.17535,35.44519,4.26984,0.06034148179588977,0.04348996123047813,0.0665909491786703,0.001370416510891654,0.257648472631362,0.8502399596834945,4.26984,0.257648472631362,0.8502399596834945
