sequence_position,algorithm_assumed_from_order,iterations_from_manifest,start_sample_inclusive,end_sample_exclusive,sample_count,start_time_from_first_sample_s,end_time_from_first_sample_s,duration_s,mean_current_A,min_current_A,max_current_A,current_population_stddev_A,charge_C,energy_at_assumed_constant_voltage_J,mean_duration_per_call_s,charge_per_call_C,energy_per_call_at_assumed_constant_voltage_J
1,RLE,3000,519124,669974,150850,5.19124,6.69974,1.5085,0.02523641617268864,0.02052052593482728,0.028172053316063192,0.00043409740423495485,0.03806913379650081,0.12562814152845267,0.0005028333333333333,1.268971126550027e-05,4.187604717615089e-05
2,Delta,3000,768750,829674,60924,7.6875,8.29674,0.60924,0.03146351854602497,0.01708267048146617,0.04233625835552626,0.00035376423955386574,0.019168834038980252,0.06325715232863482,0.00020308000000000001,6.389611346326751e-06,2.1085717442878275e-05
3,LZ77,200,928381,1567350,638969,9.28381,15.6735,6.38969,0.024524459906996796,0.020761461511400767,0.02872206031086706,0.0006961894860219295,0.15670369622313834,0.5171221975363565,0.031948449999999996,0.0007835184811156917,0.002585610987681782
4,Huffman,100,1666036,1725007,58971,16.66036,17.25007,0.58971,0.02719175291840948,0.017272111263685944,0.048569638073023516,0.006434635613824347,0.016035248613515254,0.05291632042460034,0.0058971,0.00016035248613515253,0.0005291632042460034
5,AES-128,100,1824072,1903772,79700,18.24072,19.03772,0.797,0.02861377505274383,0.01708267048146617,0.03261075209030166,0.00037346974063514195,0.022805178717036835,0.07525708976622156,0.00797,0.00022805178717036836,0.0007525708976622155
6,SHA-256,500,2002465,2071436,68971,20.02465,20.71436,0.68971,0.028315564971574402,0.013750464512380305,0.035687779324857824,0.0014588315099631388,0.019529528316544583,0.06444744344459712,0.0013794200000000001,3.905905663308917e-05,0.00012889488688919422
7,ChaCha20,3000,2169983,2818743,648760,21.69983,28.18743,6.4876,0.027628387302980922,0.022067440926086732,0.030582212180176965,0.0002229170055518076,0.17924192546681902,0.5914983540405028,0.002162533333333333,5.974730848893968e-05,0.0001971661180135009
8,CRC32,3000,2917381,3244219,326838,29.17381,32.44219,3.26838,0.02302055228533124,0.0206168659480873,0.024704344217728776,0.0001320340735385835,0.07523991267833093,0.24829171183849205,0.00108946,2.5079970892776973e-05,8.276390394616402e-05
9,FFT,20,3342694,3623426,280732,33.42694,36.23426,2.80732,0.027609970156680742,0.014402968300383817,0.03414413310217437,0.0019834954705506853,0.07751002142025297,0.2557830706868348,0.140366,0.0038755010710126484,0.01278915353434174
10,FIR,300,3722485,3798701,76216,37.22485,37.98701,0.76216,0.02153487569510769,0.02085791558255868,0.024606088031784077,0.00015744981997429047,0.016413020859783276,0.05416296883728481,0.0025405333333333334,5.471006953261092e-05,0.00018054322945761604
11,IIR,50,3897471,4030294,132823,38.97471,40.30294,1.32823,0.029882362715058054,0.0167988514818302,0.03342727784817732,0.0005596193076661939,0.03969065062902156,0.13097914707577113,0.0265646,0.0007938130125804311,0.0026195829415154226
12,DCT,1,4128991,4875746,746755,41.28991,48.75746,7.46755,0.029583396475630953,0.013750464512380305,0.03393908919952227,0.00045482984838807466,0.22091549235159794,0.7290211247602731,7.46755,0.22091549235159794,0.7290211247602731
